threshold,fpr,tpr
0.0,1.0,1.0
0.131000384130212,0.9995794785534062,0.9976456739258387
0.20128987767207115,0.9991589571068125,0.9976456739258387
0.3094730563961977,0.9991589571068125,0.9964685108887581
0.3169924970185683,0.9987384356602187,0.9964685108887581
0.34493735017181526,0.9987384356602187,0.9955856386109476
0.35,0.9983179142136249,0.9955856386109476
0.35989206565633924,0.9983179142136249,0.9949970570924073
0.36621368340845545,0.9974768713204374,0.9949970570924073
0.3759345046383418,0.9974768713204374,0.9941141848145968
0.377553255094903,0.9970563498738436,0.9941141848145968
0.3799138550504184,0.9970563498738436,0.9938198940553267
0.3858086682480741,0.9949537426408747,0.9938198940553267
0.39341273214025957,0.9949537426408747,0.9926427310182461
0.395698549570261,0.9945332211942809,0.9926427310182461
0.4016757399031562,0.9945332211942809,0.9917598587404356
0.4058971620482181,0.9932716568544996,0.9917598587404356
0.40821249195404957,0.9932716568544996,0.9914655679811654
0.4196367532695437,0.992430613961312,0.9914655679811654
0.42082257505389287,0.992430613961312,0.9911712772218952
0.4260787347812679,0.9911690496215307,0.9911712772218952
0.4287825057099581,0.9911690496215307,0.9905826957033549
0.43227124215456336,0.9903280067283431,0.9905826957033549
0.43391842728858904,0.9903280067283431,0.9902884049440848
0.4372376647296519,0.9894869638351556,0.9902884049440848
0.438799415645778,0.9894869638351556,0.9899941141848146
0.44113116111870876,0.9882253994953742,0.9899941141848146
0.4418619269556037,0.9882253994953742,0.9896998234255444
0.44392399289182743,0.9873843566021867,0.9896998234255444
0.4449703185533018,0.9873843566021867,0.9894055326662743
0.4470263447090727,0.9865433137089992,0.9894055326662743
0.4502968846615749,0.9865433137089992,0.9888169511477339
0.45525133384821315,0.9848612279226241,0.9888169511477339
0.4554805185076795,0.9848612279226241,0.9882283696291937
0.4557607674951531,0.9844407064760303,0.9882283696291937
0.45752943422471065,0.9844407064760303,0.9879340788699235
0.45997046099130473,0.9840201850294366,0.9879340788699235
0.46107139545305786,0.9840201850294366,0.9873454973513832
0.46295768088292405,0.9835996635828427,0.9873454973513832
0.46339026867733396,0.9835996635828427,0.987051206592113
0.4681543803948012,0.9810765349032801,0.987051206592113
0.46948978213960074,0.9810765349032801,0.9867569158328429
0.469662893916624,0.9806560134566863,0.9867569158328429
0.47130822088709795,0.9806560134566863,0.9861683343143025
0.47140994930144964,0.9802354920100925,0.9861683343143025
0.47184246294361104,0.9802354920100925,0.9858740435550324
0.47303040498053167,0.979394449116905,0.9858740435550324
0.47313612605874067,0.979394449116905,0.9855797527957623
0.4784482801232997,0.9777123633305299,0.9855797527957623
0.478583676976951,0.9777123633305299,0.985285462036492
0.48092266505146364,0.977291841883936,0.985285462036492
0.4811183894550047,0.977291841883936,0.9849911712772219
0.4820874072352576,0.9768713204373423,0.9849911712772219
0.4824091252931313,0.9768713204373423,0.9846968805179518
0.4852219387590471,0.9760302775441547,0.9846968805179518
0.4854658384250781,0.9760302775441547,0.9844025897586816
0.4921746998282305,0.9693019343986543,0.9844025897586816
0.4922664087540374,0.9693019343986543,0.9841082989994114
0.49536035964554453,0.968040370058873,0.9841082989994114
0.4957870863169018,0.968040370058873,0.9838140082401413
0.49777123559296665,0.9667788057190917,0.9838140082401413
0.49888633033299085,0.9667788057190917,0.9835197174808711
0.5012826683291542,0.9638351555929352,0.9835197174808711
0.5018233556708585,0.9638351555929352,0.983225426721601
0.5048204404703882,0.9621530698065601,0.983225426721601
0.5063974198956476,0.9621530698065601,0.9820482636845203
0.5067654279018349,0.9613120269133726,0.9820482636845203
0.5077145680725099,0.9613120269133726,0.9817539729252501
0.5132961976727687,0.9554247266610597,0.9817539729252501
0.5136135790550509,0.9545836837678722,0.9817539729252501
0.513992376374951,0.9537426408746846,0.9817539729252501
0.5140199733981383,0.9537426408746846,0.98145968216598
0.5164748833545327,0.9520605550883096,0.98145968216598
0.517048041501063,0.9520605550883096,0.9811653914067098
0.5172350738034396,0.9516400336417157,0.9811653914067098
0.517312477170859,0.9516400336417157,0.9808711006474397
0.5222123250370773,0.9486963835155593,0.9808711006474397
0.5222572994975885,0.9486963835155593,0.9805768098881695
0.5228144662183927,0.9478553406223718,0.9805768098881695
0.5228634467466559,0.9478553406223718,0.9802825191288993
0.5247212890667254,0.9470142977291842,0.9802825191288993
0.5248334957242144,0.9470142977291842,0.9799882283696292
0.5254322596290515,0.9465937762825904,0.9799882283696292
0.5258696332531941,0.9465937762825904,0.9793996468510888
0.5287194695601014,0.943650126156434,0.9793996468510888
0.5287961135402653,0.943650126156434,0.9791053560918187
0.529856402101826,0.9423885618166526,0.9791053560918187
0.5299069254618503,0.9423885618166526,0.9788110653325486
0.5312755323874407,0.9415475189234651,0.9788110653325486
0.5315123803848418,0.9415475189234651,0.9785167745732783
0.5319794885472959,0.9411269974768713,0.9785167745732783
0.5320165236973713,0.9411269974768713,0.9782224838140082
0.5331202029252256,0.9394449116904963,0.9782224838140082
0.5337283928489645,0.9394449116904963,0.9779281930547381
0.533852707678846,0.9390243902439024,0.9779281930547381
0.5338940445909128,0.9390243902439024,0.9776339022954679
0.5354597435877375,0.9377628259041211,0.9776339022954679
0.5358440840519274,0.9377628259041211,0.9773396115361977
0.5416279389873684,0.9348191757779647,0.9773396115361977
0.5419593090475668,0.9348191757779647,0.9767510300176574
0.5423316830453344,0.9339781328847772,0.9767510300176574
0.5437591020419017,0.9339781328847772,0.9755738669805768
0.5472501958330458,0.932296047098402,0.9755738669805768
0.5476485189993874,0.932296047098402,0.9752795762213067
0.5486744549334972,0.9310344827586207,0.9752795762213067
0.5492166247852316,0.9310344827586207,0.9749852854620364
0.5523370462548216,0.9251471825063078,0.9749852854620364
0.5534940204919971,0.9251471825063078,0.9743967039434962
0.5542481242546421,0.9243061396131202,0.9743967039434962
0.5554254353640781,0.9243061396131202,0.9732195409064155
0.5556279902909862,0.9234650967199327,0.9732195409064155
0.555940833435616,0.9234650967199327,0.9729252501471454
0.5573659615816164,0.9213624894869639,0.9729252501471454
0.5590590899978863,0.9213624894869639,0.972336668628605
0.5614944285347326,0.9184188393608074,0.972336668628605
0.5616451236833253,0.9184188393608074,0.9720423778693349
0.5619409052610537,0.9175777964676198,0.9720423778693349
0.5625990032089067,0.9175777964676198,0.9714537963507945
0.5626899989825739,0.9167367535744323,0.9714537963507945
0.5630558263716753,0.9167367535744323,0.9711595055915244
0.563491578789236,0.915475189234651,0.9711595055915244
0.5635934121482445,0.915475189234651,0.9705709240729841
0.564033974743851,0.9150546677880572,0.9705709240729841
0.5643337073704756,0.9150546677880572,0.9699823425544438
0.565985693946368,0.9129520605550883,0.9699823425544438
0.5661679672175879,0.9129520605550883,0.9696880517951736
0.5663924271350836,0.9125315391084945,0.9696880517951736
0.5666531531957,0.9125315391084945,0.9693937610359035
0.5671361637179763,0.9108494533221194,0.9693937610359035
0.5673726331962818,0.9108494533221194,0.9690994702766333
0.5696840072598105,0.9070647603027755,0.9690994702766333
0.5697421673786549,0.9070647603027755,0.9688051795173631
0.5706047287194465,0.9062237174095878,0.9688051795173631
0.571297932607504,0.9062237174095878,0.9682165979988229
0.5717433897463048,0.904121110176619,0.9682165979988229
0.5718480716303572,0.904121110176619,0.9679223072395526
0.5728199810089911,0.9020185029436502,0.9679223072395526
0.573616865060785,0.9011774600504626,0.9679223072395526
0.5736580997996317,0.9011774600504626,0.9676280164802825
0.5743890734592256,0.8999158957106812,0.9676280164802825
0.5744563913769114,0.8999158957106812,0.9673337257210124
0.5745994241850548,0.8990748528174937,0.9673337257210124
0.5756919266135723,0.8982338099243061,0.9673337257210124
0.5757795410768056,0.8982338099243061,0.966745144202472
0.578227181141926,0.8944491169049622,0.966745144202472
0.578659656982684,0.8944491169049622,0.9664508534432019
0.5801738145952409,0.8923465096719932,0.9664508534432019
0.581158824130532,0.8923465096719932,0.9649793996468511
0.5821140184624184,0.8906644238856182,0.9649793996468511
0.5826523054072129,0.8906644238856182,0.9640965273690406
0.5828538489992041,0.8898233809924306,0.9640965273690406
0.5832406490482644,0.8898233809924306,0.9638022366097705
0.5837098416178468,0.8885618166526493,0.9638022366097705
0.5844955241879921,0.8885618166526493,0.9635079458505003
0.58454172302378,0.8881412952060556,0.9635079458505003
0.5847040290298833,0.8881412952060556,0.9626250735726898
0.5851503444624305,0.8873002523128679,0.9626250735726898
0.585207891970754,0.8873002523128679,0.9623307828134197
0.5854172939008537,0.8868797308662741,0.9623307828134197
0.5862509475995884,0.8868797308662741,0.9605650382577987
0.5881842480615843,0.883515559293524,0.9605650382577987
0.5883984788447556,0.883515559293524,0.9599764567392584
0.5891170819018187,0.8818334735071489,0.9599764567392584
0.5900517607942837,0.8818334735071489,0.9593878752207181
0.590218706497998,0.8809924306139613,0.9593878752207181
0.5905717127020156,0.8809924306139613,0.9590935844614479
0.5905789605092797,0.8805719091673675,0.9590935844614479
0.5908371264411924,0.8805719091673675,0.9585050029429076
0.5927989491797573,0.8763666947014298,0.9585050029429076
0.593082305010677,0.8763666947014298,0.9582107121836374
0.593184555076739,0.875946173254836,0.9582107121836374
0.5934387380315351,0.875946173254836,0.9579164214243673
0.5940037376728473,0.8746846089150546,0.9579164214243673
0.5940058825024019,0.8746846089150546,0.9576221306650972
0.5946528084509883,0.8734230445752733,0.9576221306650972
0.5951368270975166,0.8734230445752733,0.9573278399058269
0.5957375877060007,0.8725820016820858,0.9573278399058269
0.5960384214187018,0.8725820016820858,0.9570335491465568
0.5964638800817834,0.8700588730025232,0.9570335491465568
0.5964865362535012,0.8700588730025232,0.9567392583872867
0.5968032602689759,0.8696383515559294,0.9567392583872867
0.5970676661295147,0.8696383515559294,0.9564449676280165
0.5973264161102411,0.8687973086627419,0.9564449676280165
0.5975293464656158,0.8687973086627419,0.9558563861094762
0.5979980814507224,0.8679562657695542,0.9558563861094762
0.5980782488604017,0.8679562657695542,0.955562095350206
0.5983752405729578,0.8675357443229604,0.955562095350206
0.5986130087105357,0.8675357443229604,0.9552678045909359
0.5992667920530487,0.8650126156433978,0.9552678045909359
0.5993693086645383,0.8650126156433978,0.9549735138316657
0.600036471138872,0.862910008410429,0.9549735138316657
0.6002049060144458,0.862910008410429,0.9546792230723955
