metric,x_center,x_jitter,x,auc
Nero,0,0.002452730691265583,0.002452730691265583,71.41040596243064
Nero,0,0.10011962918226276,0.10011962918226276,56.78930826328451
Nero,0,0.00942595962562328,0.00942595962562328,77.19146836366426
Nero,0,-0.031659704509611336,-0.031659704509611336,75.87043881664002
Nero,0,-0.018878175261640415,-0.018878175261640415,56.68806630993281
Nero,0,-0.05455730588095978,-0.05455730588095978,76.86296128983192
Nero,0,-0.0638840083193304,-0.0638840083193304,56.80232788532902
Nero,0,0.031520574538411596,0.031520574538411596,68.42510788604771
Nero,0,0.02905829062064029,0.02905829062064029,77.41444137295555
Nero,0,0.06472794097205585,0.06472794097205585,71.23016839437922
Nero,0,-0.03773028956299656,-0.03773028956299656,75.7195792060201
Nero,0,0.08445537262218367,0.08445537262218367,76.97607802874744
Nero,0,-0.014369385390433316,-0.014369385390433316,76.72126990708746
Nero,0,0.07872041394222934,0.07872041394222934,71.45933534869557
Nero,0,-0.02163929235912984,-0.02163929235912984,76.84482146970744
Nero,0,-0.036774164617113754,-0.036774164617113754,76.10283481633584
Nero,0,0.012489268577933343,0.012489268577933343,70.70933150809947
Nero,0,0.05157265424347362,0.05157265424347362,57.18271662636346
Nero,0,0.008050478835767233,0.008050478835767233,72.45573655791317
Nero,0,-0.029276441206166834,-0.029276441206166834,75.55644801886075
Nero,0,-0.06706098570383345,-0.06706098570383345,71.07966704692377
Nero,0,-0.0700760107458714,-0.0700760107458714,76.17999657768651
Nero,0,0.025134142493743284,0.025134142493743284,70.26980169594658
Nero,0,0.04948565166429025,0.04948565166429025,60.58900741582015
Nero,0,-0.008214729631264536,-0.008214729631264536,76.35928739828123
Nero,0,-0.053718242911421736,-0.053718242911421736,71.17360084417072
Nero,0,0.04365210763108533,0.04365210763108533,71.27282839975415
Nero,0,-0.06401969723572866,-0.06401969723572866,75.95426744989635
Nero,0,-0.03565340475296361,-0.03565340475296361,72.28270598172466
Nero,0,0.031050892677004928,0.031050892677004928,70.04129743706743
Nero,0,-0.1125070586787296,-0.1125070586787296,70.52215311372188
Nero,0,0.019318479878315295,0.019318479878315295,70.37160415240706
Nero,0,-0.02908204182047516,-0.02908204182047516,75.40261498886586
Nero,0,0.005463984873890694,0.005463984873890694,75.2517560270743
Nero,0,-0.003785076311041156,-0.003785076311041156,76.87229310213702
Nero,0,0.010105719752197994,0.010105719752197994,75.67313690340384
Nero,0,0.03470859683535041,0.03470859683535041,76.03244644091221
Nero,0,-0.037918487544920464,-0.037918487544920464,70.89219857175773
Nero,0,0.07104910111559581,0.07104910111559581,76.65249486652975
Nero,0,0.03630468944738825,0.03630468944738825,70.74191573503687
Nero,0,0.04218663311516341,0.04218663311516341,70.07814827612698
Nero,0,0.05824319905555141,0.05824319905555141,76.21474852184593
Nero,0,0.03937941108529347,0.03937941108529347,70.95779222754587
Nero,0,0.04220393402892961,0.04220393402892961,57.24553513310572
Nero,0,0.0037796805371442563,0.0037796805371442563,56.73663587755973
Nero,0,-0.07133869254948662,-0.07133869254948662,56.00919129756389
Nero,0,-0.006752255001850696,-0.006752255001850696,76.26802646589097
Nero,0,-0.038475732008835285,-0.038475732008835285,70.9901013591339
Nero,0,-0.07113708842577068,-0.07113708842577068,56.022128784737134
Nero,0,0.01292263954564938,0.01292263954564938,57.22456901948064
Nero,0,-0.02842747270738213,-0.02842747270738213,75.73090577230207
Nero,0,-0.05149022190057319,-0.05149022190057319,70.95646322914293
Nero,0,-0.05215005400357828,-0.05215005400357828,69.81987618830331
Nero,0,0.013420853985445734,0.013420853985445734,60.72191302853083
Nero,0,0.017933597458517223,0.017933597458517223,70.17803716501577
Nero,0,0.06612287348834166,0.06612287348834166,69.85239576134528
Nero,0,-0.0006957334262046867,-0.0006957334262046867,75.09742609229822
Nero,0,0.05209198796064111,0.05209198796064111,56.41626681210714
Nero,0,0.07011324133862612,0.07011324133862612,75.520903566218
Nero,0,0.05750828180748461,0.05750828180748461,71.67229523157648
Nero,0,-0.11826519531384871,-0.11826519531384871,76.73231574905934
Nero,0,0.061434185960171056,0.061434185960171056,76.5066355678415
Nero,0,0.016981000412432133,0.016981000412432133,70.78433340938473
Nero,0,0.021188567642667366,0.021188567642667366,56.45186641478654
Nero,0,0.018561370886812943,0.018561370886812943,70.55063157490594
Nero,0,0.019137858013538046,0.019137858013538046,82.15134268765686
Nero,0,0.015970711012619047,0.015970711012619047,70.7718666973816
Nero,0,-0.017945665426931025,-0.017945665426931025,76.12354756968443
Nero,0,-0.09508176491879973,-0.09508176491879973,71.33412540877639
Nero,0,-0.0054457363953711625,-0.0054457363953711625,70.77985755970211
Nero,0,-0.04018659242603383,-0.04018659242603383,70.63505019393115
Nero,0,0.05400817062689426,0.05400817062689426,75.57799124625662
Nero,0,-0.014438325299768877,-0.014438325299768877,71.2843324587421
Nero,0,0.004173767805350493,0.004173767805350493,69.61975950241882
Nero,0,-0.04248029778050716,-0.04248029778050716,71.48842662980873
Nero,0,-0.025531123394906336,-0.025531123394906336,70.60284112723639
Nero,0,-0.0005766530843293389,-0.0005766530843293389,69.64869876036197
Nero,0,-0.07426875921317726,-0.07426875921317726,82.06215733701913
Nero,0,0.015034255714730292,0.015034255714730292,76.38215225492435
Nero,0,-0.005303612672387547,-0.005303612672387547,71.15401098057288
Nero,0,-0.05928599025026169,-0.05928599025026169,72.44929758917033
Nero,0,-0.11991164326988857,-0.11991164326988857,70.44338862013367
Nero,0,0.025652606694015253,0.025652606694015253,71.0969198725332
Nero,0,-0.014879201947166519,-0.014879201947166519,60.20437413863233
Nero,0,-0.026500420660907922,-0.026500420660907922,70.17894744847516
Nero,0,-0.011807731492647102,-0.011807731492647102,69.73290288234854
Nero,0,0.0908237970440572,0.0908237970440572,55.40552805182455
Nero,0,-0.00249004845298216,-0.00249004845298216,56.31046798582901
Nero,0,0.004330963149427106,0.004330963149427106,69.4491468939568
Nero,0,-0.07435364348376991,-0.07435364348376991,56.119548042496916
Nero,0,0.082366953317805,0.082366953317805,72.28530838847068
Nero,0,0.04587439917221472,0.04587439917221472,76.23655532519392
Nero,0,0.053346743350258956,0.053346743350258956,72.27359932427248
Nero,0,0.00238363656058398,0.00238363656058398,69.98463871611762
Nero,0,0.045832739441229786,0.045832739441229786,68.95576652216909
Nero,0,0.018547341754720514,0.018547341754720514,69.53413806342633
Nero,0,0.030659453892950314,0.030659453892950314,70.91134991254093
Nero,0,-0.007609647920414516,-0.007609647920414516,69.51762377367096
Nero,0,-0.07369439740209796,-0.07369439740209796,72.10977079014062
Nero,0,0.051442717390159154,0.051442717390159154,55.77987635030816
Nero,0,-0.09674798183048536,-0.09674798183048536,74.12781770476845
Nero,0,-0.011996833562901803,-0.011996833562901803,68.74838946479316
Nero,0,-0.010226124419983043,-0.010226124419983043,70.72059817246414
Nero,0,-0.05214300704922523,-0.05214300704922523,69.13978895733518
Nero,0,0.03065615681682899,0.03065615681682899,55.449654144769276
Nero,0,-0.010016485070478419,-0.010016485070478419,69.32435729094676
Nero,0,-0.02184341627986408,-0.02184341627986408,72.13339626587572
Nero,0,0.025992086548882062,0.025992086548882062,70.63832877024865
Nero,0,-0.02382895202792069,-0.02382895202792069,73.9606887813868
Nero,0,0.06944899874191543,0.06944899874191543,69.34176713058042
Nero,0,0.017572753809365693,0.017572753809365693,71.32835652901359
Nero,0,-0.023716649341721963,-0.023716649341721963,71.92153368534272
Nero,0,-0.09721324879927722,-0.09721324879927722,71.43869579435713
Nero,0,-0.06538765984505739,-0.06538765984505739,68.9367553559088
Nero,0,0.05434153923841817,0.05434153923841817,71.95530234968898
Nero,0,-0.0025302031555671203,-0.0025302031555671203,70.4486926975351
Nero,0,-0.014156253283976737,-0.014156253283976737,55.04211477921553
Nero,0,0.08216258071213485,0.08216258071213485,71.93846398965685
Nero,0,-0.06413246220369492,-0.06413246220369492,69.14339061660154
Nero,0,-0.02928288999206797,-0.02928288999206797,71.14634339245947
Nero,0,-0.023629383837924206,-0.023629383837924206,70.97253175146395
Nero,0,0.02931686407656502,0.02931686407656502,71.73922763023663
Nero,0,-0.03317675991520235,-0.03317675991520235,71.25299362666067
Nero,0,-0.03067089243070141,-0.03067089243070141,54.831120723317014
Nero,0,-0.08025746984425569,-0.08025746984425569,56.632557135172945
Nero,0,0.03646747020089283,0.03646747020089283,71.09747566354847
Nero,0,0.0403069679257511,0.0403069679257511,71.75812431851327
Nero,0,-0.0238188373700581,-0.0238188373700581,68.40070993991942
Nero,0,0.008166997277064932,0.008166997277064932,71.25267016503147
Nero,0,-0.06463230613796708,-0.06463230613796708,70.78526568379019
Nero,0,-0.023590657737045106,-0.023590657737045106,77.07455068826529
Nero,0,0.06889754763612606,0.06889754763612606,69.56255989048597
Nero,0,0.006786536703356719,0.006786536703356719,70.91483202795045
Nero,0,0.11551817433979442,0.11551817433979442,77.11303555403447
Nero,0,-0.03935963710785789,-0.03935963710785789,71.51386873526499
Nero,0,0.02901422083621538,0.02901422083621538,77.19703566811165
Nero,0,-0.009775291391655118,-0.009775291391655118,58.2379939149017
Nero,0,0.028290892341404656,0.028290892341404656,78.43634953228383
Nero,0,-0.000360567982937825,-0.000360567982937825,68.19366697381558
Nero,0,-0.028059905520457958,-0.028059905520457958,56.45310548313317
Nero,0,-0.043380838216085134,-0.043380838216085134,71.06797435306757
Nero,0,0.15330183695244484,0.15330183695244484,54.86980219954278
Nero,0,-0.0038672529862108017,-0.0038672529862108017,76.9344181064271
Nero,0,-0.10083303451166226,-0.10083303451166226,69.36959993857022
Nero,0,-0.03243003039516673,-0.03243003039516673,56.08986138071364
Nero,0,0.033901986356199856,0.033901986356199856,76.97258016586035
Nero,0,-0.02500042165923741,-0.02500042165923741,70.74803034451305
Nero,0,0.06802231012426288,0.06802231012426288,77.05694325424253
Nero,0,0.050119913642197894,0.050119913642197894,71.33692390386236
Nero,0,-0.00761693179121179,-0.00761693179121179,78.30669507793905
Nero,0,-0.023610797138802167,-0.023610797138802167,56.19447057086094
Nero,0,-0.050240050351384825,-0.050240050351384825,70.57968027986912
Nero,0,-0.034998327115666236,-0.034998327115666236,77.97962962962964
Nero,0,-0.07365715373328126,-0.07365715373328126,55.76038125659423
Nero,0,0.06021981457665422,0.06021981457665422,70.55553106043172
Nero,0,0.0795350393563031,0.0795350393563031,70.65734010190884
Nero,0,-0.06280690348638665,-0.06280690348638665,55.69388282144369
Nero,0,-0.059084148784323165,-0.059084148784323165,70.66773686211883
Nero,0,-0.08842559285434586,-0.08842559285434586,77.84722798126393
Nero,0,-0.0481927115366087,-0.0481927115366087,70.38689794978109
Nero,0,-0.15531684006416457,-0.15531684006416457,69.12571108069051
Nero,0,-0.057113947831595985,-0.057113947831595985,78.57897026389846
Nero,0,0.0648457699900262,0.0648457699900262,55.81250672747606
Nero,0,-0.01728362647322325,-0.01728362647322325,76.96337744315157
Nero,0,0.042729211742670414,0.042729211742670414,69.9984356224807
Nero,0,-0.024448453192102246,-0.024448453192102246,70.46427551255466
Nero,0,0.08803336484965615,0.08803336484965615,58.265085946898544
Nero,0,0.009960899150692851,0.009960899150692851,70.47799562312834
Nero,0,-0.019100114607174028,-0.019100114607174028,77.49480074530378
Nero,0,0.12762120126855406,0.12762120126855406,68.92823082239113
Nero,0,-0.01622359281427196,-0.01622359281427196,78.26845615636174
Nero,0,-0.061061167486306814,-0.061061167486306814,78.45261614067425
Nero,0,0.010095500098005496,0.010095500098005496,76.82156569146895
Nero,0,-0.0019417519279039865,-0.0019417519279039865,76.57428321545363
Nero,0,0.053316227658312856,0.053316227658312856,76.08510427191632
Nero,0,-0.04608169622489056,-0.04608169622489056,69.80012900253385
Nero,0,0.04023584657397489,0.04023584657397489,77.97968826526734
Nero,0,0.042637423528714566,0.042637423528714566,77.35744029793436
Nero,0,-0.03338436459675353,-0.03338436459675353,78.13798740689553
Nero,0,0.008162200286133884,0.008162200286133884,76.42973009291252
Nero,0,-0.04153759784271688,-0.04153759784271688,75.93830544311709
Nero,0,0.11729040369203339,0.11729040369203339,55.78901133826434
Nero,0,-0.03520697811400835,-0.03520697811400835,77.84769569223683
Nero,0,-0.022653722183435712,-0.022653722183435712,55.4160601456387
Nero,0,-0.05329190109816874,-0.05329190109816874,54.943055580521495
Nero,0,-0.01730606375865867,-0.01730606375865867,77.51580500418281
Nero,0,-0.00029380133484521124,-0.00029380133484521124,55.52825074024162
Nero,0,0.03838945676723433,0.03838945676723433,76.77892584987454
Nero,0,-0.030524332303284968,-0.030524332303284968,55.1828173721801
Nero,0,-0.009288697933579285,-0.009288697933579285,75.98964522016882
Nero,0,-0.0708244683207021,-0.0708244683207021,75.68066773138644
Nero,0,-0.04137011133830776,-0.04137011133830776,54.96735184404534
Nero,0,0.13779037791379756,0.13779037791379756,77.37826806419409
Nero,0,0.05206215958473979,0.05206215958473979,76.63958005067958
Nero,0,-0.03907120208386575,-0.03907120208386575,75.84487353144435
Nero,0,-0.06686986207641457,-0.06686986207641457,75.52828073408587
Nero,0,-0.04877914152998291,-0.04877914152998291,81.73187086470455
Nero,0,-0.0010845429756867555,-0.0010845429756867555,54.79824539041582
Nero,0,0.0017363894179595165,0.0017363894179595165,81.63691929662905
Nero,0,-0.037218030046542804,-0.037218030046542804,56.46095972114157
Nero,0,-0.06432872333688221,-0.06432872333688221,54.625832234937874
Nero,0,0.07111892526242232,0.07111892526242232,52.3313844555256
Nero,0,0.022584272564754797,0.022584272564754797,80.92485968514715
Nero,0,-0.018728400978396766,-0.018728400978396766,80.81828610919143
Nero,0,-0.01103306039080433,-0.01103306039080433,55.92653673155794
Nero,0,-0.026476522956283458,-0.026476522956283458,56.56946261271896
Nero,0,-0.14680227230085563,-0.14680227230085563,82.23387519963494
Nero,0,0.0057830913546312954,0.0057830913546312954,82.14115411195576
Nero,0,-0.0535272204847883,-0.0535272204847883,51.41687666383438
Nero,0,-0.05013421495164098,-0.05013421495164098,51.20237247910768
Nero,0,-0.03201312026951869,-0.03201312026951869,53.73037035605752
Nero,0,0.036615085735564865,0.036615085735564865,81.32547570157426
Nero,0,-0.05852654042038416,-0.05852654042038416,81.22133149043998
Nero,0,-0.0717140729837061,-0.0717140729837061,50.33452776973999
Nero,0,0.03199260375861892,0.03199260375861892,55.344405662295316
Nero,0,0.037718445231977545,0.037718445231977545,54.95801792097189
Nero,0,-0.047946685389711106,-0.047946685389711106,54.34278959255692
Nero,0,0.028119883864647963,0.028119883864647963,54.401043485617095
Nero,0,-0.014581621520737607,-0.014581621520737607,81.48256445357059
Nero,0,0.015064608827678006,0.015064608827678006,81.38239115411197
Nero,0,-0.06304801400327671,-0.06304801400327671,48.50287017678088
Nero,0,0.04164472246804177,0.04164472246804177,85.78542094455854
Nero,0,0.0601629477058249,0.0601629477058249,86.96662103582022
Nero,0,0.03185366178130917,0.03185366178130917,85.71835406588345
Nero,0,0.02791699808475717,0.02791699808475717,86.91680488366738
Nero,0,-0.1886137578061367,-0.1886137578061367,80.18165107612745
Nero,0,0.013031487453346991,0.013031487453346991,80.067578130999
Nero,0,-0.001272265834627177,-0.001272265834627177,47.796083345212985
Nero,0,-0.007352275342316656,-0.007352275342316656,73.76547113848962
Nero,0,-0.031528899498551,-0.031528899498551,47.72712337575201
Nero,0,0.002768248745677695,0.002768248745677695,73.61034093526837
Nero,0,0.020605870256416685,0.020605870256416685,47.380721817372404
Nero,0,-0.01318940802703125,-0.01318940802703125,82.67438854665754
Nero,0,-0.023166206985493543,-0.023166206985493543,82.57526376410965
Nero,0,0.06148769054696356,0.06148769054696356,80.4849418206708
Nero,0,-0.05526835536345627,-0.05526835536345627,80.37723105275282
Nero,0,0.05150775989119384,0.05150775989119384,46.873890668167846
Nero,0,0.008840623186526234,0.008840623186526234,46.627934193910264
Nero,0,-0.04021528226412137,-0.04021528226412137,46.43575482311881
Nero,0,-0.014499094803465694,-0.014499094803465694,49.13524289670977
Nero,0,-0.045999680140609844,-0.045999680140609844,48.82321790792124
Nero,0,0.03375322592047197,0.03375322592047197,49.230598852577565
Nero,0,0.017395088098523578,0.017395088098523578,48.43870628092339
Nero,0,-0.027839808757659065,-0.027839808757659065,44.52662008948664
Nero,0,-0.05511091495271116,-0.05511091495271116,86.59807551905087
Nero,0,0.015085804675053528,0.015085804675053528,44.29380239971842
Nero,0,0.04786928034209659,0.04786928034209659,86.53997466021653
Nero,0,-0.0056918174690940735,-0.0056918174690940735,46.91324261705675
Nero,0,0.02091762504446116,0.02091762504446116,89.72827287246177
Nero,0,-0.01880135752748714,-0.01880135752748714,89.69222068647775
Nero,0,0.0033784603004713616,0.0033784603004713616,43.62652671959424
Nero,0,-0.014564145569684425,-0.014564145569684425,47.067997437580686
Nero,0,0.014702107148749012,0.014702107148749012,46.51131792433641
Nero,0,-0.07548862565178635,-0.07548862565178635,46.42069999279638
Nero,0,0.03220952615948446,0.03220952615948446,86.02578256901666
Nero,0,-0.01149662408016574,-0.01149662408016574,42.622583620564995
Nero,0,0.01793040338246926,0.01793040338246926,85.96241073485373
Nero,0,-0.017015506373310448,-0.017015506373310448,42.02052851945834
Nero,0,0.016018059468705177,0.016018059468705177,88.38974218571754
Nero,0,-0.05362814020644607,-0.05362814020644607,88.34547339322737
Nero,0,0.05945772062442311,0.05945772062442311,45.13524744897959
Nero,0,-0.0851772293818649,-0.0851772293818649,44.17482804244017
Nero,0,-0.051961940738959315,-0.051961940738959315,44.08106271307381
Nero,0,0.011783303476981713,0.011783303476981713,44.74272877050511
Nero,0,0.07314211425922885,0.07314211425922885,43.978003827776874
Nero,0,0.01390631509040154,0.01390631509040154,43.88789199321821
Nero,0,-0.012395422763954307,-0.012395422763954307,39.42283068783068
Nero,0,-0.07125450716216322,-0.07125450716216322,38.42657616986188
Nero,0,-0.009563833221506612,-0.009563833221506612,41.76744253185454
Nero,0,-0.0009938505521046878,-0.0009938505521046878,41.828976418946
Nero,0,0.08452843226696986,0.08452843226696986,40.99311002886004
Nero,0,0.031106261080289105,0.031106261080289105,41.461085032787544
Nero,0,-0.07645464374642233,-0.07645464374642233,36.945952380952384
Nero,0,0.10133895476215965,0.10133895476215965,37.96314838435374
Nero,0,-0.01975049377493966,-0.01975049377493966,46.57476190476191
Nero,0,-0.04397298573521584,-0.04397298573521584,32.37567982546554
Nero,0,0.07374113260434549,0.07374113260434549,31.493285508142645
Nero,0,-0.0024877880148484054,-0.0024877880148484054,29.861648448853206
Nero,0,-0.01837012996890494,-0.01837012996890494,30.534280235220102
Nero,0,0.010939299446761565,0.010939299446761565,87.51405658224961
Nero,0,0.04224443901878581,0.04224443901878581,87.45518889656762
Nero,0,0.04966681022248252,0.04966681022248252,30.21435144827162
Nero,0,-0.06876012000263702,-0.06876012000263702,32.84785997732427
Nero,0,0.09992407351358648,0.09992407351358648,29.843814931100642
Nero,0,0.04734307939978128,0.04734307939978128,27.075015873015886
Nero,0,-0.018960053100657563,-0.018960053100657563,30.543831700632584
Nero,0,-0.0409329925760708,-0.0409329925760708,33.82531282249742
Nero,0,-0.04845062153791032,-0.04845062153791032,34.09742787233471
Nero,0,0.006168921878809129,0.006168921878809129,43.382711309523806
Nero,0,-0.03240081470948135,-0.03240081470948135,92.6383755418663
Nero,0,-0.038243698264326026,-0.038243698264326026,38.79449036281179
Nero,0,0.04056272024708178,0.04056272024708178,92.63337940566689
Nero,0,0.018228367191316174,0.018228367191316174,28.57269925176619
Nero,0,-0.019728562921185563,-0.019728562921185563,31.368137974886928
Nero,0,0.03671237980926865,0.03671237980926865,31.07159766027623
Nero,0,0.06836893131528354,0.06836893131528354,32.31038475491204
Nero,0,-0.05472481563148229,-0.05472481563148229,30.37418736611905
Nero,0,-0.030164594207112386,-0.030164594207112386,36.413326617826606
Nero,0,0.047131092010993844,0.047131092010993844,28.946062136975993
Nero,0,0.03594702829075271,0.03594702829075271,26.728832302618024
Nero,0,0.011334942821899615,0.011334942821899615,31.12432788671024
Nero,0,0.05812105937792287,0.05812105937792287,38.44780328798186
Nero,0,-0.05441058645595487,-0.05441058645595487,32.011904761904766
Perplexity,1,-0.07395689168855521,0.9260431083114448,97.00884039548023
Perplexity,1,-0.04332536786384491,0.9566746321361551,80.97484912536443
Perplexity,1,0.0061272047768020045,1.006127204776802,80.83445918367347
Perplexity,1,-0.0398043387547552,0.9601956612452448,97.04554856175973
Perplexity,1,-0.02436090782123458,0.9756390921787654,96.84745233525271
Perplexity,1,-0.04875000595501507,0.9512499940449849,96.25099074074075
Perplexity,1,-0.03102145722974514,0.9689785427702549,96.8869485995691
Perplexity,1,-0.05023936094964972,0.9497606390503502,90.21489435028249
Perplexity,1,0.018373310287280648,1.0183733102872807,90.15399943502824
Perplexity,1,0.03974455339916096,1.039744553399161,94.82356331077271
Perplexity,1,-0.024022296975910563,0.9759777030240895,94.80117131979696
Perplexity,1,-0.01036328977353391,0.989636710226466,96.31096342551292
Perplexity,1,-0.029051628625595766,0.9709483713744043,73.63575770988272
Perplexity,1,0.02656256078180946,1.0265625607818094,83.907154676259
Perplexity,1,0.004452801936960998,1.004452801936961,73.45703393828394
Perplexity,1,0.07970784501691071,1.0797078450169106,83.78280815347722
Perplexity,1,-0.054773601831876684,0.9452263981681233,96.17128183361629
Perplexity,1,0.018125124959552385,1.0181251249595524,97.14646104725415
Perplexity,1,0.022199569982333456,1.0221995699823334,90.30175545634921
Perplexity,1,-0.018022008549544905,0.9819779914504551,90.23781299603175
Perplexity,1,0.029176706369137176,1.0291767063691373,96.22911402789171
Perplexity,1,-0.07192613244952192,0.928073867550478,97.28918959976629
Perplexity,1,0.10594015153646606,1.105940151536466,83.31200549663022
Perplexity,1,-0.06710222266432207,0.9328977773356779,83.20493691304829
Perplexity,1,0.04599036302824941,1.0459903630282494,97.17458556067588
Perplexity,1,-0.056056133946961156,0.9439438660530388,76.21223891774892
Perplexity,1,0.05754415156158763,1.0575441515615875,85.05384443972835
Perplexity,1,-0.019238701330450116,0.9807612986695499,76.0471987012987
Perplexity,1,0.007921145358110565,1.0079211453581105,84.95504244482173
Perplexity,1,0.002667187785336731,1.0026671877853368,85.62800133809098
Perplexity,1,0.05503670475123976,1.0550367047512397,88.01381387478851
Perplexity,1,-0.016077372507146317,0.9839226274928536,87.23420985284709
Perplexity,1,-0.1483591854991972,0.8516408145008028,94.15226038748834
Perplexity,1,-0.03800293950322169,0.9619970604967784,87.88676553672316
Perplexity,1,0.009185616154447414,1.0091856161544475,85.53179304192685
Perplexity,1,-0.022023410243513095,0.9779765897564869,94.1189331232493
Perplexity,1,0.0384910425660399,1.0384910425660399,87.93343316412859
Perplexity,1,0.05076634979872344,1.0507663497987234,87.1500303902751
Perplexity,1,-0.007388590494990483,0.9926114095050095,68.35499786610447
