threshold,fpr,tpr
0.0,1.0,1.0
0.131000384130212,0.9956896551724138,0.9928571428571429
0.1847556787284681,0.9952978056426333,0.9928571428571429
0.23117870878784258,0.9952978056426333,0.9915966386554622
0.24630554914192634,0.9952978056426333,0.9876050420168068
0.2666666666666667,0.9952978056426333,0.9871848739495799
0.2695816634558941,0.9949059561128527,0.9871848739495799
0.2727631119387404,0.9949059561128527,0.9869747899159664
0.30097226686670575,0.9945141065830722,0.9869747899159664
0.306098606142058,0.9945141065830722,0.986764705882353
0.3094730563961977,0.9945141065830722,0.9861344537815127
0.31666666666666665,0.9941222570532915,0.9861344537815127
0.34493735017181526,0.9941222570532915,0.9850840336134454
0.35,0.9937304075235109,0.9850840336134454
0.35000000000000003,0.9937304075235109,0.984873949579832
0.3544993221157998,0.9937304075235109,0.9844537815126051
0.35989206565633924,0.9937304075235109,0.9840336134453781
0.3647146730893721,0.9929467084639498,0.9840336134453781
0.3659593342538349,0.9929467084639498,0.9836134453781512
0.36621368340845545,0.9925548589341693,0.9836134453781512
0.3759345046383418,0.9925548589341693,0.9831932773109243
0.377553255094903,0.9921630094043887,0.9831932773109243
0.3799138550504184,0.9921630094043887,0.9827731092436974
0.3858086682480741,0.9902037617554859,0.9827731092436974
0.39341273214025957,0.9902037617554859,0.9815126050420168
0.39397462933937794,0.9898119122257053,0.9815126050420168
0.4016757399031562,0.9898119122257053,0.980672268907563
0.4030078222161149,0.9886363636363636,0.980672268907563
0.40575229774643373,0.9886363636363636,0.9804621848739495
0.4058971620482181,0.9882445141065831,0.9804621848739495
0.40821249195404957,0.9882445141065831,0.9800420168067226
0.4091852944966239,0.9878526645768025,0.9800420168067226
0.417384467139798,0.9878526645768025,0.9796218487394958
0.4196367532695437,0.987460815047022,0.9796218487394958
0.42082257505389287,0.987460815047022,0.9794117647058823
0.4236691610441336,0.9862852664576802,0.9794117647058823
0.42607155903437344,0.9862852664576802,0.9792016806722689
0.4260787347812679,0.9858934169278997,0.9792016806722689
0.4287825057099581,0.9858934169278997,0.9785714285714285
0.43227124215456336,0.9851097178683386,0.9785714285714285
0.43391842728858904,0.9851097178683386,0.9781512605042016
0.4366892714634659,0.9843260188087775,0.9781512605042016
0.4375,0.9843260188087775,0.9777310924369748
0.438799415645778,0.9839341692789969,0.9775210084033613
0.44113116111870876,0.9823667711598746,0.9775210084033613
0.4418619269556037,0.9823667711598746,0.9771008403361344
0.44392399289182743,0.9815830721003135,0.9771008403361344
0.4449703185533018,0.9815830721003135,0.9766806722689075
0.44692827797257,0.9807993730407524,0.9766806722689075
0.4502968846615749,0.9807993730407524,0.9754201680672269
0.45525133384821315,0.978448275862069,0.9754201680672269
0.4554805185076795,0.978448275862069,0.975
0.4557607674951531,0.9780564263322884,0.975
0.45752943422471065,0.9780564263322884,0.9747899159663865
0.4591479092130872,0.9776645768025078,0.9747899159663865
0.46107139545305786,0.9776645768025078,0.9741596638655462
0.46295768088292405,0.9772727272727273,0.9741596638655462
0.46339026867733396,0.9772727272727273,0.9739495798319328
0.4655397938347107,0.975705329153605,0.9739495798319328
0.4658652395076609,0.975705329153605,0.9737394957983193
0.4681543803948012,0.9749216300940439,0.9737394957983193
0.4687636383355469,0.9749216300940439,0.9735294117647059
0.4695078584991704,0.9741379310344828,0.9735294117647059
0.47130822088709795,0.9741379310344828,0.9726890756302521
0.47140994930144964,0.9737460815047022,0.9726890756302521
0.47184246294361104,0.9737460815047022,0.9724789915966386
0.47303040498053167,0.9729623824451411,0.9724789915966386
0.47313612605874067,0.9729623824451411,0.9722689075630252
0.4783145105562527,0.9713949843260188,0.9722689075630252
0.478583676976951,0.9713949843260188,0.9718487394957983
0.47901527942028665,0.9710031347962382,0.9718487394957983
0.4811183894550047,0.9710031347962382,0.971218487394958
0.48128014114388795,0.9706112852664577,0.971218487394958
0.4824091252931313,0.9706112852664577,0.9705882352941176
0.48357925171208127,0.9698275862068966,0.9705882352941176
0.4846436256472867,0.969435736677116,0.9705882352941176
0.4854658384250781,0.969435736677116,0.9699579831932773
0.4854752884544701,0.9690438871473355,0.9699579831932773
0.4857044031127666,0.9682601880877743,0.9697478991596639
0.4886236810561614,0.9651253918495298,0.9697478991596639
0.48906732152714655,0.9651253918495298,0.9695378151260504
0.4921746998282305,0.9623824451410659,0.9695378151260504
0.4922664087540374,0.9623824451410659,0.969327731092437
0.49261405615055953,0.9619905956112853,0.969327731092437
0.4926862786635443,0.9619905956112853,0.9691176470588235
0.49536035964554453,0.9612068965517241,0.9691176470588235
0.4957870863169018,0.9612068965517241,0.9686974789915966
0.49777123559296665,0.9600313479623824,0.9686974789915966
0.4982699436747284,0.9600313479623824,0.9684873949579832
0.5,0.9584639498432602,0.9684873949579832
0.5002234129900418,0.9584639498432602,0.9682773109243697
0.5007524921367672,0.9568965517241379,0.9682773109243697
0.5011109091023568,0.9568965517241379,0.9680672268907563
0.5012826683291542,0.9565047021943573,0.9680672268907563
0.5018233556708585,0.9565047021943573,0.9678571428571429
0.5025641006363628,0.9561128526645768,0.9678571428571429
0.5026756866475467,0.9561128526645768,0.9676470588235294
0.5048204404703882,0.9549373040752351,0.9676470588235294
0.5063974198956476,0.9549373040752351,0.9668067226890756
0.5067654279018349,0.9537617554858934,0.9668067226890756
0.5077145680725099,0.9537617554858934,0.9661764705882353
0.5089451084415956,0.9518025078369906,0.9661764705882353
0.5089993671307093,0.9518025078369906,0.9659663865546219
0.5103533853611599,0.950626959247649,0.9659663865546219
0.5112929266488229,0.950626959247649,0.9657563025210084
0.513197567743951,0.9486677115987461,0.9657563025210084
0.5132590382132143,0.9486677115987461,0.965546218487395
0.5132961976727687,0.9482758620689655,0.965546218487395
0.5136135790550509,0.9474921630094044,0.965546218487395
0.513992376374951,0.9467084639498433,0.965546218487395
0.5140199733981383,0.9467084639498433,0.9653361344537815
0.516137610130728,0.945141065830721,0.9653361344537815
0.5161645294859745,0.945141065830721,0.9651260504201681
0.5164748833545327,0.9447492163009404,0.9651260504201681
0.5166353958685239,0.9447492163009404,0.9649159663865546
0.5172350738034396,0.9439655172413793,0.9649159663865546
0.517312477170859,0.9439655172413793,0.9647058823529412
0.5183140750829263,0.9427899686520376,0.9647058823529412
0.519009448350047,0.9427899686520376,0.9644957983193277
0.5204927544974112,0.9420062695924765,0.9644957983193277
0.520758303348348,0.9420062695924765,0.9642857142857143
0.521352076834306,0.9412225705329154,0.9642857142857143
0.5222572994975885,0.9412225705329154,0.963655462184874
0.5228144662183927,0.9404388714733543,0.963655462184874
0.5228634467466559,0.9404388714733543,0.9634453781512605
0.5247212890667254,0.9396551724137931,0.9634453781512605
0.5248334957242144,0.9396551724137931,0.9632352941176471
0.5254322596290515,0.9392633228840125,0.9632352941176471
0.5256267455834002,0.9392633228840125,0.9630252100840336
0.5257803772129473,0.9388714733542319,0.9630252100840336
0.5258696332531941,0.9388714733542319,0.9628151260504202
0.5287194695601014,0.9361285266457681,0.9628151260504202
0.5287961135402653,0.9361285266457681,0.9626050420168067
0.5291434349071783,0.9357366771159875,0.9626050420168067
0.5292139089843966,0.9357366771159875,0.9623949579831933
0.5294960865262773,0.9349529780564263,0.9623949579831933
0.5299069254618503,0.9349529780564263,0.9619747899159664
0.5301659403077806,0.9345611285266457,0.9619747899159664
0.5310415401007907,0.9345611285266457,0.961764705882353
0.53119491715573,0.9341692789968652,0.961764705882353
0.5315123803848418,0.9341692789968652,0.9613445378151261
0.5319794885472959,0.9337774294670846,0.9613445378151261
0.5320165236973713,0.9337774294670846,0.9611344537815126
0.5320521645027181,0.9333855799373041,0.9611344537815126
0.5320947710224146,0.9333855799373041,0.9609243697478992
0.5331202029252256,0.9322100313479624,0.9609243697478992
0.5337283928489645,0.9322100313479624,0.9607142857142857
0.533852707678846,0.9318181818181818,0.9607142857142857
0.5338940445909128,0.9318181818181818,0.9605042016806723
0.5353513405919099,0.9306426332288401,0.9605042016806723
0.5358440840519274,0.9306426332288401,0.9600840336134454
0.5379852055599772,0.929858934169279,0.9600840336134454
0.5387854790496769,0.929858934169279,0.9596638655462185
0.5396557866707063,0.9290752351097179,0.9596638655462185
0.5399104127955583,0.9290752351097179,0.9594537815126051
0.5416279389873684,0.9278996865203761,0.9594537815126051
0.5418748580800625,0.9278996865203761,0.9590336134453782
0.5423316830453344,0.9267241379310345,0.9590336134453782
0.5425889606096908,0.9267241379310345,0.9586134453781513
0.5431596210144978,0.9259404388714734,0.9586134453781513
0.5437591020419017,0.9259404388714734,0.957983193277311
0.5447992987635681,0.9247648902821317,0.957983193277311
0.5448435390149091,0.9247648902821317,0.9577731092436975
0.5450594522110078,0.9239811912225705,0.9577731092436975
0.5458329133570475,0.9239811912225705,0.9571428571428572
0.545983786201562,0.92358934169279,0.9571428571428572
0.5471415929647553,0.92358934169279,0.9569327731092437
0.5472501958330458,0.9231974921630094,0.9569327731092437
0.5474580619000493,0.9231974921630094,0.9567226890756303
0.5478976223312572,0.9224137931034483,0.9567226890756303
0.5480980936547812,0.9224137931034483,0.9565126050420169
0.5486744549334972,0.9216300940438872,0.9565126050420169
0.5492166247852316,0.9216300940438872,0.9563025210084034
0.5502337391999229,0.9192789968652038,0.9563025210084034
0.5502749839190672,0.9192789968652038,0.95609243697479
0.5505259078974002,0.9188871473354232,0.95609243697479
0.5505979275142103,0.9188871473354232,0.9558823529411765
0.5509109389458758,0.9184952978056427,0.9558823529411765
0.5514158816593301,0.9184952978056427,0.9554621848739496
0.5518354576664348,0.917319749216301,0.9554621848739496
0.5518774251304156,0.917319749216301,0.9552521008403362
0.5523370462548216,0.9161442006269592,0.9552521008403362
0.5534940204919971,0.9161442006269592,0.9544117647058824
0.5542481242546421,0.9149686520376176,0.9544117647058824
0.5554254353640781,0.9149686520376176,0.9533613445378152
0.5556279902909862,0.9141849529780565,0.9533613445378152
0.555940833435616,0.9141849529780565,0.9531512605042017
0.5563112425754054,0.9137931034482759,0.9531512605042017
0.5564837126179026,0.9137931034482759,0.9529411764705882
0.5573659615816164,0.9122257053291536,0.9529411764705882
0.5590590899978863,0.9122257053291536,0.9525210084033613
0.5601620611109925,0.9106583072100314,0.9525210084033613
0.5602970137237209,0.9106583072100314,0.9523109243697478
0.5614709783253246,0.9090909090909091,0.9523109243697478
0.5616451236833253,0.9090909090909091,0.951890756302521
0.5619409052610537,0.9079153605015674,0.951890756302521
0.5625990032089067,0.9079153605015674,0.9514705882352941
0.5626899989825739,0.9071316614420063,0.9514705882352941
0.5630558263716753,0.9071316614420063,0.9512605042016806
0.563491578789236,0.9059561128526645,0.9512605042016806
0.5635934121482445,0.9059561128526645,0.9508403361344537
0.564033974743851,0.905564263322884,0.9508403361344537
0.5643337073704756,0.905564263322884,0.9504201680672268
0.5659355172073022,0.9036050156739812,0.9504201680672268
0.5661679672175879,0.9036050156739812,0.9497899159663865
0.5663924271350836,0.9032131661442007,0.9497899159663865
0.5666531531957,0.9032131661442007,0.9495798319327731
0.5671361637179763,0.9016457680250783,0.9495798319327731
0.5673726331962818,0.9016457680250783,0.9493697478991596
0.5688978447665201,0.8989028213166145,0.9493697478991596
0.569025984520062,0.8989028213166145,0.9491596638655462
0.5693375666588791,0.8981191222570533,0.9491596638655462
0.5697421673786549,0.8981191222570533,0.9485294117647058
0.5704348989511105,0.8973354231974922,0.9485294117647058
0.571297932607504,0.8973354231974922,0.9478991596638655
0.5717433897463048,0.8953761755485894,0.9478991596638655
0.5718480716303572,0.8953761755485894,0.9476890756302521
0.5722854370914026,0.8945924764890282,0.9476890756302521
0.5723994916103055,0.8945924764890282,0.9474789915966386
0.5728199810089911,0.8934169278996865,0.9474789915966386
0.573616865060785,0.8926332288401254,0.9474789915966386
0.5736580997996317,0.8926332288401254,0.9472689075630252
0.5741626803387346,0.8914576802507836,0.9472689075630252
0.5744563913769114,0.8914576802507836,0.9468487394957983
0.5745994241850548,0.8906739811912225,0.9468487394957983
0.5746066183798781,0.890282131661442,0.9468487394957983
0.5756211570135037,0.890282131661442,0.9464285714285714
0.5756919266135723,0.8898902821316614,0.9464285714285714
0.5757795410768056,0.8898902821316614,0.9460084033613445
0.5774672541466355,0.8871473354231975,0.9460084033613445
0.5777379988617152,0.8871473354231975,0.9455882352941176
0.578227181141926,0.8863636363636364,0.9455882352941176
0.578659656982684,0.8863636363636364,0.9451680672268907
0.5801738145952409,0.8844043887147336,0.9451680672268907
0.581158824130532,0.8844043887147336,0.9439075630252101
0.5821140184624184,0.8824451410658307,0.9439075630252101
0.5826523054072129,0.8824451410658307,0.9432773109243697
0.5828538489992041,0.8816614420062696,0.9432773109243697
0.5832406490482644,0.8816614420062696,0.9428571428571428
0.5837098416178468,0.8804858934169278,0.9428571428571428
0.5844955241879921,0.8804858934169278,0.9426470588235294
0.58454172302378,0.8800940438871473,0.9426470588235294
0.5847040290298833,0.8800940438871473,0.9420168067226891
0.5848651667265015,0.8797021943573667,0.9420168067226891
0.584985459777413,0.8797021943573667,0.9418067226890756
0.5851503444624305,0.8793103448275862,0.9418067226890756
0.585207891970754,0.8793103448275862,0.9415966386554622
0.5854172939008537,0.8789184952978056,0.9415966386554622
0.5862509475995884,0.8789184952978056,0.9403361344537815
0.5881842480615843,0.8757836990595611,0.9403361344537815
0.5883984788447556,0.8757836990595611,0.9399159663865546
0.5885323654784818,0.8753918495297806,0.9399159663865546
0.5888367284036374,0.8753918495297806,0.9397058823529412
0.5891170819018187,0.8742163009404389,0.9397058823529412
0.5894485803393813,0.8742163009404389,0.9394957983193277
0.5894737358731796,0.8738244514106583,0.9394957983193277
0.5900517607942837,0.8738244514106583,0.9392857142857143
0.590218706497998,0.8730407523510971,0.9392857142857143
0.5905717127020156,0.8730407523510971,0.9390756302521008
0.5905789605092797,0.8726489028213166,0.9390756302521008
0.5908371264411924,0.8726489028213166,0.938655462184874
0.5927989491797573,0.8687304075235109,0.938655462184874
0.593082305010677,0.8687304075235109,0.9384453781512605
