fpr,tpr_upper,tpr_lower,tpr
0.0,0.0,0.0,0.0
0.01,0.8727047870939236,0.8447048007950587,0.8587047939444912
0.02,0.8847786040724096,0.8578622706121993,0.8713204373423045
0.03,0.8916018336091536,0.8653367702596437,0.8784693019343986
0.04,0.8984103285370255,0.8728260045159602,0.8856181665264928
0.05,0.9117127250004968,0.8875583711587405,0.8996355480796187
0.06,0.9146299196403588,0.890808824402254,0.9027193720213064
0.07,0.9202416473570753,0.897083836242588,0.9086627417998316
0.08,0.9229364160575411,0.9001081592157978,0.9115222876366694
0.09,0.9256275963553519,0.9031360705916623,0.9143818334735071
0.1,0.9283150245757102,0.9061677340449795,0.9172413793103449
0.11,0.9349372936846995,0.913674985541541,0.9243061396131202
0.12,0.9372959913899338,0.9163625451954321,0.926829268292683
0.13,0.9396510658107412,0.91905372813375,0.9293523969722456
0.14,0.942002336563694,0.9217487147399224,0.9318755256518082
0.15,0.9443496065769998,0.924447702085742,0.9343986543313709
0.16,0.9466926598341309,0.9271509061877362,0.9369217830109335
0.17,0.949031258708157,0.9298585646728356,0.9394449116904963
0.18,0.9513651407920795,0.9325709399480383,0.9419680403700589
0.19,0.9536940151034071,0.9352883229958359,0.9444911690496215
0.2,0.9560175575048112,0.9380110379535572,0.9470142977291842
0.21,0.9583354051331346,0.940739447684359,0.9495374264087468
0.22,0.9606471495606104,0.9434739606160085,0.9520605550883094
0.23,0.9629523283163236,0.9462150392194207,0.9545836837678722
0.24,0.9652504142595638,0.9489632106353058,0.9571068124474348
0.25,0.9675408020991235,0.9517190801548713,0.9596299411269974
0.26,0.969822791060668,0.9544833485524522,0.9621530698065601
0.27,0.972095562263478,0.9572568347087674,0.9646761984861227
0.28,0.9743581486856954,0.9600405056456756,0.9671993271656855
0.29,0.9766093945119994,0.9628355171784968,0.9697224558452481
0.3,0.9788478988761151,0.9656432701735063,0.9722455845248107
0.31,0.9810719359782325,0.9684654904305143,0.9747687132043734
0.32,0.9834624556128955,0.9715417496015706,0.977502102607233
0.33,0.984157043370326,0.9724451433411967,0.9783010933557613
0.34,0.9846675236232609,0.9731121231387243,0.9788898233809926
0.35,0.9851768311977902,0.9737802756146574,0.9794785534062238
0.36,0.985684916355929,0.9744496505069812,0.9800672834314551
0.37,0.9864514037715447,0.9754651227213066,0.9809582632464257
0.38,0.9867107222764293,0.9758103037959005,0.9812605130361649
0.39,0.9869696726221008,0.9761558530297078,0.9815627628259043
0.4,0.9872282458916938,0.9765017793395933,0.9818650126156435
0.41,0.9874864327965287,0.9768480920142368,0.9821672624053828
0.42,0.9877442236539924,0.9771948007362516,0.982469512195122
0.43,0.9880016083636968,0.977541915606026,0.9827717619848614
0.44,0.9882585763817476,0.9778894471674536,0.9830740117746006
0.45,0.9885151166929389,0.9782374064357409,0.9833762615643399
0.46,0.9887712177806622,0.978585804927496,0.9836785113540791
0.47,0.9890268675942985,0.9789346546933383,0.9839807611438184
0.48,0.9892820535138301,0.9792839683532854,0.9842830109335577
0.49,0.9895367623113772,0.9796337591352168,0.984585260723297
0.5,0.9897909801093252,0.9799840409167473,0.9848875105130362
0.51,0.9900446923346666,0.9803348282708844,0.9851897603027755
0.52,0.9902978836691312,0.9806861365158985,0.9854920100925149
0.53,0.9905505379946168,0.9810379817698914,0.9857942598822541
0.54,0.9908026383333716,0.9813903810106152,0.9860965096719934
0.55,0.9910541667822939,0.9817433521411714,0.9863987594617326
0.56,0.9913051044406278,0.9820969140623159,0.9867010092514719
0.57,0.9915554313302252,0.9824510867521973,0.9870032590412112
0.58,0.9918051263074155,0.9828058913544855,0.9873055088309505
0.59,0.9920541669653804,0.983161350275999,0.9876077586206897
0.6,0.9923025295257505,0.9835174872951075,0.987910008410429
0.61,0.9925501887179313,0.9838743276824051,0.9882122582001682
0.62,0.9927971176444195,0.9842318983353957,0.9885145079899076
0.63,0.9930432876300658,0.9845902279292279,0.9888167577796468
0.64,0.9932886680528822,0.98494934708589,0.9891190075693861
0.65,0.9935332261535547,0.985309288564696,0.9894212573591253
0.66,0.9937769268202873,0.9856700874774421,0.9897235071488647
0.67,0.9940197323449599,0.986031781532248,0.990025756938604
0.68,0.9942616021457774,0.986394411310909,0.9903280067283432
0.69,0.9945024924506062,0.9867580205855587,0.9906302565180825
0.7,0.9947423559339592,0.9871226566816842,0.9909325063078217
0.71,0.9949811412990609,0.9874883708960612,0.9912347560975611
0.72,0.9952187927944742,0.9878552189801264,0.9915370058873003
0.73,0.995455249652317,0.9882232617017621,0.9918392556770396
0.74,0.9956904454319279,0.9885925655016298,0.9921415054667788
0.75,0.9959243072487752,0.9889632032642611,0.9924437552565182
0.76,0.9961567548630811,0.9893352552294338,0.9927460050462574
0.77,0.9963876995956392,0.9897088100763541,0.9930482548359967
0.78,0.9966170430290048,0.9900839662224671,0.9933505046257359
0.79,0.9968446754397081,0.9904608333912422,0.9936527544154752
0.8,0.9970704738900991,0.99083953452033,0.9939550042052145
0.81,0.9972942998848792,0.9912202081050284,0.9942572539949538
0.82,0.9975159964644025,0.9916030111049836,0.994559503784693
0.83,0.9977353845598621,0.9919881225890025,0.9948617535744323
0.84,0.9979522583674404,0.9923757483609027,0.9951640033641715
0.85,0.9981663793979352,0.9927661269098866,0.9954662531539109
0.86,0.9983774687064896,0.9931595371808107,0.9957685029436502
0.87,0.9985851965719453,0.9935563088948335,0.9960707527333894
0.88,0.998789168521238,0.9939568365250193,0.9963730025231287
0.89,0.9989889059799434,0.9943615986457927,0.996675252312868
0.9,0.9991838187842076,0.994771185421007,0.9969775021026073
0.91,0.9993731649321999,0.9951863388524932,0.9972797518923465
0.92,0.9995559894882621,0.9956080138759095,0.9975820016820858
0.93,0.9997310276927087,0.9960374752509413,0.997884251471825
0.94,0.9998965427255921,0.9964764597975366,0.9981865012615644
0.95,1.000050034515301,0.9969274675873063,0.9984887510513036
0.96,1.0001876665665452,0.9973943351155407,0.9987910008410429
0.97,1.0003029816298965,0.9978835196316678,0.9990932506307821
0.98,1.0003833910416067,0.9984076097994364,0.9993955004205215
0.99,1.0003963999907817,0.9989991004297398,0.9996977502102607
1.0,1.0,1.0,1.0
