threshold,fpr,tpr
0.0,1.0,1.0
1.45,0.9956650695870408,1.0
2.96,0.9942961441934748,1.0
3.0,0.9938398357289527,1.0
7.01,0.9860825918320785,1.0
7.08,0.9860825918320785,0.9996004794246903
7.24,0.9856262833675564,0.9996004794246903
7.32,0.9812913529545974,0.9996004794246903
7.33,0.9810631987223363,0.9996004794246903
7.55,0.9806068902578143,0.9996004794246903
8.08,0.9796942733287702,0.9996004794246903
8.12,0.9792379648642482,0.9996004794246903
10.23,0.973077800593201,0.9996004794246903
10.32,0.972621492128679,0.9996004794246903
10.53,0.971937029431896,0.9996004794246903
10.56,0.9710244125028519,0.9996004794246903
10.67,0.9705681040383299,0.9996004794246903
10.71,0.9701117955738079,0.9996004794246903
10.98,0.9691991786447639,0.9996004794246903
10.99,0.9687428701802419,0.9996004794246903
11.16,0.9678302532511978,0.9996004794246903
11.22,0.9673739447866758,0.9996004794246903
11.71,0.9650924024640657,0.9996004794246903
11.76,0.9646360939995436,0.9996004794246903
11.99,0.9628108601414557,0.9996004794246903
12.03,0.9623545516769336,0.9996004794246903
12.11,0.9618982432124116,0.9996004794246903
12.19,0.9614419347478895,0.9996004794246903
12.25,0.9612137805156286,0.9996004794246903
12.29,0.9607574720511065,0.9996004794246903
12.43,0.9600730093543235,0.9996004794246903
12.45,0.9596167008898016,0.9996004794246903
12.64,0.9584759297284965,0.9996004794246903
12.65,0.9580196212639744,0.9996004794246903
12.74,0.9568788501026694,0.9996004794246903
12.78,0.9564225416381474,0.9996004794246903
13.0,0.9539128450832763,0.9996004794246903
13.12,0.9525439196897102,0.9996004794246903
13.6,0.9504905315993611,0.9996004794246903
13.61,0.9500342231348392,0.9996004794246903
13.65,0.9495779146703172,0.9996004794246903
13.74,0.9486652977412731,0.9996004794246903
13.84,0.9475245265799681,0.9996004794246903
13.91,0.946611909650924,0.9996004794246903
13.92,0.946383755418663,0.9996004794246903
13.95,0.945927446954141,0.9996004794246903
14.04,0.945242984257358,0.9996004794246903
14.06,0.944558521560575,0.9996004794246903
14.29,0.9415925165411818,0.9996004794246903
14.3,0.9411362080766599,0.9996004794246903
14.31,0.9409080538443988,0.9996004794246903
14.32,0.9404517453798767,0.9996004794246903
14.33,0.9402235911476158,0.9996004794246903
14.35,0.9397672826830937,0.9996004794246903
14.51,0.9388546657540497,0.9996004794246903
14.52,0.9383983572895277,0.9996004794246903
14.7,0.9368012776637007,0.9996004794246903
14.71,0.9363449691991786,0.9996004794246903
14.78,0.9354323522701347,0.9996004794246903
14.84,0.9345197353410906,0.9996004794246903
14.92,0.9338352726443075,0.9996004794246903
14.94,0.9329226557152636,0.9996004794246903
15.03,0.9317818845539585,0.9996004794246903
15.05,0.9310974218571755,0.9996004794246903
15.14,0.9301848049281314,0.9996004794246903
15.2,0.9288158795345653,0.9996004794246903
15.3,0.9279032626055214,0.9996004794246903
15.31,0.9272187999087383,0.9996004794246903
15.44,0.9260780287474333,0.9996004794246903
15.48,0.9256217202829112,0.9996004794246903
15.75,0.9228838694957792,0.9996004794246903
15.8,0.9219712525667351,0.9996004794246903
15.92,0.9208304814054301,0.9996004794246903
15.96,0.919917864476386,0.9996004794246903
15.97,0.919689710244125,0.9996004794246903
16.01,0.919233401779603,0.9996004794246903
16.02,0.919005247547342,0.9996004794246903
16.04,0.918320784850559,0.9996004794246903
16.09,0.917864476386037,0.9996004794246903
16.15,0.9164955509924709,0.9996004794246903
16.2,0.9160392425279489,0.9996004794246903
16.26,0.9151266255989049,0.9996004794246903
16.29,0.9144421629021219,0.9996004794246903
16.3,0.9139858544375998,0.9996004794246903
16.31,0.9137577002053389,0.9996004794246903
16.32,0.9133013917408168,0.9996004794246903
16.44,0.9117043121149897,0.9996004794246903
16.45,0.9112480036504678,0.9996004794246903
16.48,0.9105635409536846,0.9996004794246903
16.54,0.9096509240246407,0.9996004794246903
16.55,0.9094227697923797,0.9996004794246903
16.56,0.9089664613278576,0.9996004794246903
16.6,0.9085101528633356,0.9996004794246903
16.61,0.9080538443988136,0.9996004794246903
16.65,0.9073693817020305,0.9996004794246903
16.71,0.9064567647729865,0.9996004794246903
16.72,0.9057723020762035,0.9996004794246903
16.76,0.9055441478439425,0.9996004794246903
16.77,0.9050878393794205,0.9996004794246903
16.83,0.9039470682181154,0.9996004794246903
16.84,0.9034907597535934,0.9996004794246903
16.86,0.9030344512890714,0.9996004794246903
16.87,0.9025781428245494,0.9996004794246903
16.9,0.9021218343600274,0.9996004794246903
16.91,0.9016655258955054,0.9996004794246903
16.96,0.9009810631987223,0.9996004794246903
16.99,0.9005247547342004,0.9996004794246903
17.04,0.8998402920374173,0.9996004794246903
17.07,0.8993839835728953,0.9996004794246903
17.11,0.8986995208761123,0.9996004794246903
17.16,0.8980150581793293,0.9996004794246903
17.18,0.8975587497148072,0.9996004794246903
17.25,0.8966461327857632,0.9996004794246903
