fpr,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr,ppv,acc,npv,LR+,LR-,threshold
0.0,0.0,0.9324680458151299,0.5,0.5,8.675494183489908,1.0,13.71908308821409,0.0,0.9639728324546188,0.5,0.5,13.852014658067098,1.0,13.71908308821409,0.0,0.9269479983206231,0.5,0.5,25.346051106640168,1.0,inf
0.01,0.08141959116018364,0.9523764710521964,0.5357097955800918,0.518710134199585,8.141959116018365,0.9278589988280974,12.79879134439159,0.17447266473207224,0.9457914265263963,0.5822363323660361,0.5452961135690639,17.447266473207222,0.833865995220129,12.79879134439159,0.12794612794612795,0.9233955611502251,0.559880802068302,0.5376228319946358,22.108264251687267,0.8772238017089276,inf
0.02,0.19511207622117455,0.9630835796214781,0.5875560381105873,0.5490540817404492,9.755603811058727,0.821314207937577,11.933386904537008,0.31667243556333724,0.9405950773292889,0.6483362177816686,0.5891804001528149,15.833621778166862,0.6972730249353701,11.933386904537008,0.2558922558922559,0.919843123979827,0.6197616041366042,0.5752456639892716,18.87047739673437,0.7544476034178551,inf
0.03,0.3324171343322375,0.91722245678236,0.6512085671661187,0.5923364370354839,11.080571144407918,0.6882297584203737,18.176666666666666,0.46892966701456373,0.9398712845048672,0.7194648335072819,0.6462055632468563,15.630988900485459,0.5474951886447796,18.176666666666666,0.4006734006734006,0.9130611984727036,0.6843396765271765,0.6177653217536555,13.510458116518734,0.6189395170900966,18.176666666666666
0.04,0.34881850855717744,0.8971242388937928,0.6544092542785886,0.5958360402590737,8.720462713929436,0.6783140535862735,13.853333333333333,0.48619832645965755,0.923983034554431,0.7230991632298287,0.6513766521202976,12.154958161491438,0.5352100766045234,13.853333333333333,0.4175084175084175,0.9098317101359781,0.6890369468494468,0.6226621475234037,11.388225691256,0.6062076290534107,13.853333333333333
0.05,0.3732432328618656,0.8818646203462901,0.6616216164309328,0.6025025671678462,7.464864657237312,0.6597439654085626,8.652,0.5116052519866192,0.9109694935666462,0.7308026259933096,0.6604584738035782,10.232105039732383,0.5140997347509272,8.652,0.4424242424242424,0.9036956822961997,0.6944264069264069,0.6293426033895305,8.59438832772166,0.5890102682081038,8.652
0.06,0.38120282513631987,0.8640081237434016,0.6606014125681599,0.6030290631506982,6.353380418938665,0.6582948668762555,7.773999999999999,0.5198072758737811,0.8965173386112155,0.7299036379368905,0.6618819995563208,8.66345459789635,0.5108433235385308,7.773999999999999,0.45050505050505046,0.9007891427931468,0.6951185966810967,0.6311262334859091,7.922783389450057,0.5845447953994828,7.773999999999999
0.07,0.3891808803183534,0.8475546282513582,0.6595904401591767,0.6035750647955032,5.559726861690763,0.6567947523458566,6.896,0.5279908368533637,0.8829413501244585,0.7289954184266818,0.6633337530496091,7.542726240762337,0.5075367345662757,6.896,0.45858585858585854,0.8978826032900938,0.6958107864357864,0.6329098635822878,7.251178451178453,0.5800793225908617,6.896
0.08,0.39717731650541355,0.8323474372464383,0.6585886582527067,0.6041412503055025,4.964716456317669,0.6552420472767244,6.018,0.5361560168279197,0.8701627545376346,0.7280780084139599,0.6648148282519204,6.701950210348996,0.5041782425783481,6.018,0.4666666666666666,0.894976063787041,0.6965029761904762,0.6346934936786665,6.579573512906849,0.5756138497822407,6.018
0.09,0.4102105621070887,0.8200757704497809,0.6601052810535444,0.6067518392971749,4.557895134523208,0.6481202614207816,4.8,0.5493853974888708,0.8592398256928185,0.7296926987444354,0.6688154002761092,6.1042821943207874,0.4951808818803617,4.8,0.4797979797979798,0.889162984780935,0.6963722041847042,0.6370260369041781,5.539842873176209,0.5697957140876457,4.8
0.1,0.4208777497404763,0.8080163722681103,0.6604388748702381,0.6084689753278256,4.208777497404763,0.6434691669550263,4.410989010989011,0.5601412312785046,0.8485172637886461,0.7300706156392522,0.6717125871846834,5.601412312785046,0.488731965246106,4.410989010989011,0.49050949050949044,0.8819338993502649,0.6934003496503497,5.681047297489141,5.125874125874126,0.5621964242653897,4.410989010989011
0.11,0.42652825129208916,0.7949781773185409,0.6582641256460446,0.6081429318917669,3.8775295572008104,0.6443502794470908,4.361978021978022,0.5658127410489031,0.8372330183812853,0.7279063705244515,0.6721103786370658,5.143752191353665,0.48785085275404144,4.361978021978022,0.49617049617049613,0.8776113534226477,0.6912514568764568,10.724519644944971,5.0800310800310795,0.5559497973291077,4.361978021978022
0.12,0.4321876814733313,0.7826825841535989,0.6560938407366657,0.6078135879486858,3.6015640122777612,0.6452412710530326,4.312967032967033,0.5714753221896723,0.8264580149874331,0.7257376610948362,0.6725131095521892,4.762294351580603,0.48695986114809964,4.312967032967033,0.5018315018315018,0.8732888074950306,0.6891025641025641,15.767991992400802,5.034188034188034,0.5497031703928255,4.312967032967033
0.13,0.43785603967818937,0.7710687376440118,0.6539280198390947,0.6074808288159148,3.368123382139918,0.6461424831285179,4.2639560439560436,0.5771289753068254,0.8161580071816564,0.7235644876534126,0.6729209514200918,4.439453656206349,0.4860586490726145,4.2639560439560436,0.5074925074925074,0.8689662615674133,0.6869536713286714,20.81146433985663,4.988344988344988,0.5434565434565434,4.2639560439560436
0.14,0.4435333287353123,0.7600822556212495,0.6517666643676562,0.6071445360815667,3.1680952052522304,0.6470542689124276,4.214945054945055,0.5827736975717139,0.8063017505059263,0.721386848785857,0.6733340821160292,4.162669268369385,0.4851468632887047,4.214945054945055,0.5131535131535131,0.8646437156397961,0.6848047785547786,25.85493668731246,4.942501942501942,0.5372099165202613,4.214945054945055
0.15,0.44921955491345533,0.7496743910140511,0.6496097774567277,0.6068045873866295,2.994797032756369,0.6479769942194643,4.165934065934066,0.5884094827155822,0.7968606802713875,0.7192047413577911,0.6737526862754413,3.9227298847705483,0.48422413798166797,4.165934065934066,0.5188145188145188,0.860321169712179,0.6826558857808858,30.898409034768292,4.896658896658896,0.5309632895839792,4.165934065934066
0.16,0.45491472793355936,0.7398013208470626,0.6474573639667797,0.6064608561946404,2.8432170495847457,0.6489110381743342,4.116923076923077,0.5940363210174896,0.7878086299820445,0.7170181605087448,0.6741769556926154,3.71272700635931,0.4832900940267981,4.116923076923077,0.5244755244755245,0.8559986237845618,0.680506993006993,35.94188138222412,4.8508158508158505,0.5247166626476971,4.116923076923077
0.17,0.4606188609875193,0.7304235402445971,0.6453094304937597,0.6061132115479175,2.7095227116912897,0.6498567939909407,4.067912087912088,0.5996541992855409,0.7791215845274299,0.7148270996427704,0.67460708974503,3.5273776428561225,0.48234433821019174,4.067912087912088,0.5301365301365301,0.8516760778569447,0.6783581002331003,40.98535372967995,4.804972804972804,0.5184700357114149,4.067912087912088
0.18,0.4663319707637273,0.7215053437828458,0.6431659853818636,0.6057615178092347,2.590733170909596,0.6508146698003326,4.0189010989010985,0.6052631008313443,0.7707774632356504,0.7126315504156722,0.6750432958455395,3.362572782396357,0.48138646240079963,4.0189010989010985,0.5357975357975358,0.8473535319293275,0.6762092074592074,46.02882607713578,4.759129759129759,0.5122234087751328,4.0189010989010985
0.19,0.4720540774795038,0.7130143798474194,0.6410270387397519,0.6054056343877318,2.4844951446289674,0.6517850895314767,3.96989010989011,0.6108630054375791,0.7627559286545057,0.7104315027187895,0.6754857899247605,3.215068449671469,0.48041604266965543,3.96989010989011,0.5414585414585414,0.8430309860017102,0.6740603146853147,51.07229842459161,4.713286713286713,0.5059767818388508,3.96989010989011
0.2,0.47778520492056825,0.704921266283116,0.6388926024602841,0.6050454154477527,2.388926024602841,0.6527684938492897,3.9208791208791207,0.616453889318526,0.7550382175692308,0.7082269446592631,0.6759347969462448,3.0822694465926297,0.4794326383518425,3.9208791208791207,0.5471195471195471,0.8387084400740931,0.671911421911422,56.11577077204744,4.667443667443667,0.4997301549025686,3.9208791208791207
0.21,0.483525380487727,0.6971992577224558,0.6367626902438634,0.6046807095991801,2.302501811846319,0.6537653411547759,3.8718681318681316,0.6220357250733785,0.7476069912965819,0.7060178625366893,0.6763905514572631,2.962074881301802,0.47843579104635636,3.8718681318681316,0.5527805527805527,0.8343858941464759,0.6697625291375291,61.15924311950327,4.621600621600621,0.49348352796628653,3.8718681318681316
0.22,0.48927463525099607,0.6898239566650413,0.634637317625498,0.6043113595677108,2.2239756147772547,0.6547761086525692,3.822857142857143,0.6276084816321208,0.7404462027369324,0.7038042408160604,0.6768532981783018,2.852765825600549,0.4774250235485631,3.822857142857143,0.5584415584415584,0.8300633482188587,0.6676136363636364,66.2027154669591,4.575757575757575,0.4872369010300044,3.822857142857143
