perplexity,percentage,entropy_rate,rates_0,rates_1,rates_2,rates_3,rates_4,rates_5,rates_6,rates_7,rates_8,rates_9,rates_10,rates_11,rates_12,rates_13,rates_14,rates_15,rates_16,rates_17,rates_18,rates_19,rates_20,rates_21,rates_22,rates_23,rates_24,rates_25,rates_26,rates_27,rates_28,rates_29,rates_30,rates_31,rates_32,rates_33,rates_34,rates_35,rates_36,rates_37,rates_38,rates_39,rates_40,label,lens
41.47,0.0,0.7597987118554708,0.7060044445017672,0.8807357526060992,0.7273732032360966,0.8247006086904716,0.7114598128934528,0.7067881346402741,0.803501295523932,0.7157601169665251,0.6672201031350761,0.6975727171375468,0.7870327021261315,0.7385857972954657,0.7740559506061857,0.8743645131054589,0.7394669611261631,0.6443802596803878,0.6882120900484043,0.9546069221420598,0.7089599069021264,0.7218440041975669,0.7118378607708162,0.9126492219253547,0.7453124786492409,0.9054666572337701,0.725463387009808,0.0,0.6906378584160223,0.7653795479260721,0.6593695399749595,0.9149708670176413,0.8459936204058089,0.8190198511697176,0.790197779306341,0.7313155671799015,0.9271456842976786,0.7250318264964133,0.8960506056159315,0.9530272540199718,0.7253871901259239,0.6691886315232227,0.9656764604485087,0,600571
26.0,99.43,0.3097515885745985,0.3810981041367244,0.0,0.0,0.0,0.4169290554092926,0.4078802142711529,0.5390051661618098,0.0,0.6404659411958964,0.0,0.0,0.5495410450763133,0.0,0.5487757232840708,0.0,0.36089163621965614,0.0,0.0,0.5475840818506346,0.7150450906249755,0.4487374178732878,0.0,0.41710227201300254,0.0,0.5536980179595067,0.0,0.5390051661618098,0.6419042712968379,0.0,0.4714068112579631,0.1431984877886306,0.4880731720989997,0.5495410450763133,0.5548997889828752,0.4287084789930473,0.5409391516286197,0.48169292724337076,0.5216630432299194,0.42410776187908583,0.0,0.3879212598447415,0,3473468
33.26,0.0,0.4941904253343849,0.9229838732626336,0.9464616117275216,0.8012802215797313,0.7625786494310728,0.0,0.8226564881468604,0.5811719354446208,0.0,0.7146613492693795,0.0,0.7500610997836952,0.7652463104581347,0.6181835520155258,0.7284168030297351,0.6231343528944305,0.7068641628068337,0.7540272733916589,0.0,0.9042374977279064,0.0,0.6954856292908934,0.8059245719399926,0.0,0.6026650356244385,0.5828781837299932,0.0,0.0,0.0,0.7248812122582874,0.0,0.6529806125866143,0.8432716846333093,0.0,0.5680610959306727,0.7571742644785281,0.6449876481905722,0.746577683119381,0.0,0.6456749167493372,0.589279719208023,0.0,0,158164
56.7,0.0,0.7568573222454659,0.716799461652114,0.764546882855076,0.7310624308469337,0.7238442850852613,0.7577416055111976,0.7288189547184619,0.6235563250194381,0.8436267001516582,0.7139397345209874,0.7463348457607015,0.7055432676011232,0.772268466312648,0.83246104438077,0.7451993018422781,0.7152327201201474,0.7615403092663796,0.7359116256328826,0.7000245643169729,0.700384388911966,0.7333358653414074,0.7615722300763866,0.8037627250990691,0.7733135472956294,0.7200501854233721,0.7671098483179402,0.7611684059271818,0.8288758331362265,0.714790902453087,0.7620830505818047,0.7244778515536164,0.8631892128393389,0.7100273925834564,0.7997044484232904,0.7425619315644704,0.7986128741089488,0.7692023481828956,0.8492348852579911,0.7610054703132486,0.7557662837573431,0.8290534845802104,0.7834145207401998,0,230133
48.6,0.0,0.6636382607734534,0.7906454509409082,0.8983275006845476,1.0066040170538268,0.7654968567465633,0.730362234517937,0.7684397836204306,0.7933200021860795,0.0,0.7528495416772173,0.7849844022316058,0.7900223164126438,0.0,0.7470227833239829,0.0,0.0,0.0,0.790585330019954,0.7488832997287826,0.0,0.0,0.7654452438048729,0.0,0.7719974153174455,0.9218669796054424,1.024312801320877,0.7700800542247614,0.895030304910049,0.7701256711302631,0.7526024140244288,0.7529128782021558,0.9457445370517221,1.0143425889360846,0.7750896714785565,0.7806737034335656,0.8804630003811993,0.7495808728158908,0.781853839714606,1.0522137707704433,0.777378064367582,0.8595873999290613,0.8003239611480971,0,380729
50.37,0.0,0.4437221089083346,0.6757413943727281,0.0,0.7150961001945565,0.730254613347694,0.0,0.0,0.0,0.0,0.8314213651821778,0.0,0.0,0.7002926447071287,0.0,0.0,0.9873276114200927,0.8568964550165051,0.967413905998085,0.0,0.0,0.0,0.0,0.7887143904904506,0.0,0.7226567127349639,0.0,0.7390962336444741,0.7243750101899097,0.0,0.707175121092645,0.8339420827122164,0.7014412304643768,0.8937645917471873,0.8094801283571144,0.0,0.9540124838540642,0.6920909182259094,0.9705294943536227,0.0,0.689418453012846,0.7127613390835762,0.7887041850393897,0,141331
43.21,0.0,0.4806487663101973,0.0,0.8724930803117535,0.9554909033695346,0.7599584910622589,0.0,0.7218713393840447,0.0,0.83897961866017,0.0,0.0,0.6938149320788125,0.688123515451071,0.0,0.9771130887626044,0.0,0.8437601208241866,0.0,0.7013990461365772,0.0,0.0,0.0,0.9473151532109838,0.0,0.9186711355857575,0.8726936411550464,0.652893337282828,0.7159548238557589,0.6873872988497561,0.7482250688039291,0.0,0.7984471800285731,0.0,0.6966722442966043,0.7025965456516641,0.8302666350145124,0.7963604968672551,0.7384830476951236,0.8302666350145124,0.7173620393647683,0.0,0.0,0,266397
30.56,3.46,0.4726605000040905,0.7245278177744762,0.0,0.6751677724076185,0.0,0.8946977292641741,0.0,0.8802131827830325,0.0,0.0,0.0,0.9224918069257986,0.0,0.0,0.6991072870379046,0.7000679323675704,0.5971433563550677,0.0,0.6982677065941472,0.0,0.0,0.0,0.0,0.8078789175743861,0.9999552085302155,0.8284215588794804,0.0,0.0,0.7134803995199076,0.7475601152802959,0.8235341113244111,0.8565138450751281,0.7806358539343852,0.6944587243381459,0.8024994832329507,0.9399494942161949,0.2498822418474253,0.6392052848022577,0.937532351144134,0.8020766473274072,0.963811671631193,0.0,0,644588
35.16,2.86,0.5254944499489617,0.0,0.0,0.0,0.7108122263413436,0.576454221923231,0.6861501596190519,0.7506794304199236,0.0,0.4987512655080509,0.609337791430837,0.5843089872830298,0.6220965968853891,0.6167446107463026,0.6949417936076201,0.6582233222899959,0.5805597755285541,0.0,0.0,0.6398993214444242,0.7322906569717077,0.5345927987780922,0.7411765556504438,0.7618701701229099,0.7518028944420191,0.0,0.6504621941278044,0.0,0.0,0.6564379728636869,0.6685324200481323,0.6457572917958017,0.6772064079795773,0.7807498772067067,0.7039719667918168,0.7086829865971855,0.6493571734053798,0.6615446844300501,0.6656687832134307,0.6275312075597211,0.8808695031265134,0.8178073997686959,0,432872
73.4,66.71,0.4881859153119082,0.7315921735216528,0.0,0.0,0.0,0.6260408798676962,0.0,0.6783175675871511,0.7464223155011368,0.7735287992475368,0.0,0.0,0.8988451617749958,0.0,0.7510176347529114,0.0,0.6930128695470265,0.8415759984158062,0.7729420342346139,0.0,0.0,0.0,0.0,0.0,0.7432829795131786,0.0,0.7929015433961442,0.7301840995174557,0.9038910665161864,0.7746276579592758,0.714513055167416,0.7141558311186234,0.7557704484618403,0.0,0.7510176347529114,0.8968140980956163,0.8088044030608923,0.7030685762450428,0.8674363608022795,0.7758472015522224,0.7006463786971456,0.8693657584814735,0,121625
55.06,1.18,0.4899025366622407,0.8353320289739586,0.7822205494109862,0.6897630419655567,0.7825969975938325,0.7151388152095077,0.7916075546570822,0.8552394312541114,0.7341339262350588,0.8204338020518978,0.7547676148029497,0.704163769222621,0.8462034647025583,0.65890925641241,0.0,0.0,0.0,0.872116481446841,0.0,0.0,0.0,0.0,0.6977020872749518,0.0,0.7055430109226246,0.6573787697091789,0.8739884000943128,0.0,0.8731586466439077,0.0,0.0,0.8932351526948515,0.0,0.7709071083127336,0.7106173281844035,0.684851687290074,0.0,0.0,0.7522610717773748,0.7260802610327941,0.0,0.8976537452752845,0,373124
62.0,0.69,0.6886567394021836,0.8819616360332351,0.0,0.0,0.0,0.9290367551579045,0.7827041304060578,0.9301278036064388,0.6932884403998852,0.8841043747067078,0.9333281046816095,0.9396538647733184,0.0,0.8805916863823952,0.21084226203368137,0.8889770787653495,0.8751733519191653,0.9456890796348149,0.0,0.9316303577188301,0.8304173594555023,0.0,0.8160915500185658,0.0,0.0,0.9481283135437955,0.8482617222033411,0.915994206264616,0.8728455270631069,0.9263721671287659,0.9047485163003103,0.8408098767296588,0.793838723546891,0.8550215987650109,0.8543076538011599,0.8545694560997649,0.9101417848449791,0.8420932818797808,0.9418486157741981,0.8353882835913173,0.8515034587366069,0.8854352935227722,0,326390
42.7,2.41,0.7006668459009114,0.6135811272539718,0.626647503310277,0.6057576770081603,0.6723160766807444,0.7227334258837296,0.613260665754012,0.6943347801499743,0.6632835435967538,0.7293492670596834,0.6219743870982141,0.7856770299682567,0.6903324799538936,0.5850218673012993,0.6453633698320265,0.8142222310200481,0.650349049662442,0.8712536354544584,0.8255785180735645,0.6822585002422091,0.6461258522210989,0.6025990361589522,0.5978227148424808,0.7914473860571385,0.5933489583132014,0.60747666735945,0.7030753591323654,0.6734155679270633,0.8503115247616814,0.6487400403304314,0.646553127031678,0.8122255421656852,0.675212011854066,0.7793424549996179,0.7177525078163536,0.7731899206591404,0.8369229539544897,0.6136290366360494,0.6880034697062745,0.7952325456924035,0.7197683166558664,0.8418505523581755,0,182697
18.67,22.5,0.4396792543144703,0.0,0.47749548049819457,0.6238517131256391,0.0,0.5000435785441625,0.6693105951769734,0.5972886358825275,0.0,0.6190556970880214,0.46585943177290146,0.5760754397920206,0.4584089417782733,0.5112085206759913,0.0,0.5962215374435637,0.554351060817095,0.7128952920942596,0.6210880595239697,0.5768600350112614,0.0,0.0,0.6596791013892291,0.0,0.4672965842855986,0.0,0.0,0.0,0.590519337951646,0.5298077264675162,0.5917733254170531,0.5950328249377536,0.6599254115359385,0.6693884802211634,0.6917266605015662,0.6129198941539883,0.5132098397522216,0.6480318955101299,0.5640243582795528,0.5758543145283896,0.5905789605092797,0.5070666922273998,0,159129
54.02,6.14,0.7059952883314512,0.8351549020478312,0.6672105450609512,0.7361086005791057,0.6483535249159817,0.799873879729644,0.6275713456939812,0.6480131373494248,0.6153993035077284,0.7421005878436587,0.8719504008995624,0.6653440704555612,0.6415682704456027,0.8380504982868985,0.5835847578562056,0.0,0.6376726638396195,0.634673582110694,0.7346051500679752,0.816159782208517,0.6212681228380368,0.6586504126532834,0.7343063235776124,0.795893801914469,0.6848579436235096,0.6488579702797845,0.7403116904891981,0.6429159294115522,0.7404569815797977,0.8650961209118606,0.8433830620053846,0.7506128957429632,0.8024492378179581,0.7990987093970343,0.714917406576314,0.6733133938095697,0.7223351911306141,0.8205535870577073,0.6833588852963478,0.7027139335428013,0.8051318535799736,0.7519283654547864,0,377104
48.68,0.0,0.7830460167255651,0.8565119790216617,0.7454883143519524,0.6812534791696953,0.7178392291499386,0.7478465450099955,0.8149640847104234,0.9656583008593747,0.6973404442158473,0.6656636120862086,0.7183733509896333,0.6749338719914543,0.7403025561214437,0.7221372330645618,0.8800867655988185,0.725556618899299,0.6614211750732824,0.779095286059362,0.6945566374142512,0.7733825042298642,0.7481720629311297,0.9832190182880705,0.6956751570975561,0.740975653874953,0.893630130793755,0.7280611102750789,0.6865887641209418,0.8389867229766869,0.7395364589363629,0.7341704167613124,1.0055745733790373,0.9250097133157748,0.7392286113209209,0.7724648550542287,0.7962626728393671,0.7415204686355842,0.7407060501597041,0.8955480801907599,0.9099382755193534,0.7762777190712249,0.9310867102085071,0.8198414719807897,0,294424
55.61,0.0,0.492820302088193,0.0,0.6905259532840389,0.8355470834273806,0.8075498100184803,0.0,0.0,0.7228264401662513,0.6948817932083581,0.0,0.0,0.7159436592333236,0.6553613205579775,0.8503483655850991,0.0,0.5050595401336857,0.0,0.6814542441509386,0.7644007285143761,0.7159436592333236,0.6991715960764039,0.6655449853215215,0.8127100560827221,0.0,0.7309290227853626,0.0,0.6465046752109206,0.0,0.7582939062688066,0.0,0.0,0.7817368213903015,0.0,0.8048998828935976,0.5593340693039289,0.7043687650818247,0.7364576508617948,0.7552763000406285,0.7640234577860252,0.7104799841902856,0.7092308720176896,0.7268277427908725,0,354458
60.88,0.0,0.6122326123613259,0.0,0.0,0.7726604690596229,0.674075343440551,0.768189619884001,0.7743680201409251,0.0,0.6515209353661777,0.734480427221458,0.0,0.7703462675950149,0.7730898459737487,0.7061195966704243,0.7985688882056431,0.6260607823066218,0.7827981169539263,0.6600703488073162,0.0,0.0,0.769362204670926,0.7912891308964554,0.8128011900016093,0.8690795008807569,0.8307232265817536,0.0,0.0,0.7993038036355476,0.7701193515257722,0.6674774656420658,0.7752454403868136,0.7335959100226291,0.6764026486170941,0.7568825860407884,0.7056589681752532,0.7922896894035071,0.9188563825326154,0.7969001694636088,0.6893624773898367,0.8634838222588639,0.7575882903808547,0.8327661866821745,0,245762
47.82,0.26,0.84937504292371,0.7977561765847166,0.9747850761509029,0.962262992250841,0.8417668715497466,0.836738461873459,0.742555843343111,0.8812344156240657,0.8336393276746458,0.9052422385001382,0.8821588264027636,0.8045177512249276,0.8466415949045593,0.8229696242130112,0.8322402100026803,0.9051577097146627,0.7735297419901825,0.742080846150907,0.8193118800503241,0.90868471252583,0.7616657610162997,0.8220874005461144,0.8668753440834868,0.8550201484260876,0.8346543674810931,0.9201005069769269,0.8081063132759874,0.8827052060032944,0.8128283790479981,0.9536067991163432,0.9765696659891007,0.9009214457380232,0.7945578985044734,0.8732574974983094,0.8251102009631027,0.8518328771147874,0.9379266731398285,0.7918793386814443,0.8673408238902957,0.7905244537348026,0.7981419295507052,0.7853894283621329,0,415111
50.95,1.02,0.7512833333801057,0.7448709394078431,0.7543310409774442,0.780463511327861,0.7297042016505247,0.6902539466536132,0.7432685973022323,0.7426466667873858,0.7437325444026344,0.8211716876886073,0.761784394758366,0.7378396479336525,0.7252168189268385,0.8055059169767022,0.7592046018216089,0.7520371972119607,0.7555814574921613,0.7079491584214345,0.7307219489302915,0.8210510974780472,0.7060968326827,0.7353574552115361,0.7368586830670244,0.7264498427472513,0.7303211038236702,0.7376409466216718,0.764844805285851,0.7663359803504888,0.7236439360993296,0.7483794587076636,0.8364474903731921,0.7570244765615219,0.7395296241488452,0.825983028798276,0.7069608005249712,0.7795683673398219,0.7436846016896849,0.7051075346753932,0.8076725804747098,0.7173872391526512,0.7188575177674469,0.7811289863314274,0,209638
49.95,0.31,0.5307407739838642,0.0,0.0,0.6049001587524506,0.7668411118142271,0.0,0.7274413735145079,0.0,1.032552530157506,0.6864582251525881,0.7487083356637693,1.0877512211115778,0.7700731633471682,0.8156457660008962,0.0,0.0,0.0,0.9838126438515512,0.0,0.0,0.7647162323781412,0.0,0.0,0.0,1.0636799915776805,0.0,0.0,0.0,0.7165238294434992,0.7698514938188663,0.74319729489646,1.1234162846686053,0.7268442035203994,0.8881316198585487,0.8691714599199971,1.0871919541920039,0.6767499194199672,0.7479315468199957,1.0061244370907085,0.8724119395711809,0.7658322649250069,0.7144127318711284,0,202131
65.87,2.96,0.4492825816666949,0.8225955753988012,0.0,0.8183875253216306,0.0,0.0,0.0,0.6648661698347025,0.0,0.0,0.8845194071824888,0.7537633437934907,0.0,0.7916083512381239,0.7055249595518864,0.0,0.8705595907137135,0.0,0.7269016518120375,0.891658301360709,0.0,0.8171752674791175,0.0,0.0,0.8809069756646848,0.0,0.0,0.0,0.0,0.7929240063802593,0.7679340844293759,0.7894699438864559,0.7322875877550354,0.6829319837317163,0.0,0.8348540557217808,0.8137889617289013,0.8536731339429205,0.0,0.9270451036758766,0.7171427177761203,0.8800671499546578,0,301117
42.82,0.0,0.310126988131826,0.0,0.8111459513625591,0.0,0.0,0.0,0.7607784470995588,0.0,0.0,0.8440517904924804,0.7059276386144777,0.7842944379454714,0.7166149529444243,0.708114106870771,0.0,0.0,0.8090361336301811,0.0,0.0,0.8004324723340849,0.0,0.7830615614481055,0.7684345186177696,0.6894996867720432,0.0,0.0,0.959937224248625,0.5797773706310202,0.0,0.0,0.0,0.5513287580687527,0.0,0.0,0.6907236152498801,0.0,0.0,0.0,0.0,0.0,0.752047847074661,0.0,0,427833
54.09,0.0,0.8603642692070204,0.9936309818322899,0.8317584547417308,0.7689976998582231,0.7815122247924793,1.093595134084264,0.9001642291649098,0.757312278933378,0.8065174547487217,0.7953687791160112,0.7504405011570358,0.7350986132908185,0.7304858799657826,0.8212270972687016,0.7642085047725596,0.7466043404304747,0.792282346477117,0.7636181210739847,1.0929547363287422,0.7802546333094683,0.7537792861075164,1.117456743150181,0.8535102038235471,0.8156596856296097,0.7678717593685944,0.8458787884791537,0.7497862103318589,1.0327349423638206,0.7911970366205634,1.0758474507421227,0.8975750382970091,0.7324051784144424,0.9313197197980403,0.8182407439279277,1.0256002762916259,1.1151220217981186,0.8819896500451191,0.7911650414997207,1.1025824605466557,0.7648192011477518,0.9734429048095806,0.7309186829481786,0,483509
35.72,4.14,0.7569895613278422,0.7005410061172782,0.7434613101315772,0.7175343464651243,0.6445564874815739,0.7216552924998588,0.8817152378158826,0.7698293550339177,0.9273443202437254,0.7287046190739784,0.6456785359698144,0.7917517490916993,0.5898888375522602,0.6006086158315301,0.8614081685446309,0.5141054894972275,0.7381949186877084,0.8998439663067609,0.45199170582025144,0.9299252332961644,0.6341523966943429,0.6444078692091805,0.8752242597360871,0.6307828866904267,0.1720369484901789,0.9654644547686337,0.8465264576577112,0.888221864719382,0.6065634526078401,0.6573252546180749,0.8193191686768094,0.8222640592904945,0.9421571349329034,0.8471584382791704,0.7283932546340423,0.9493723461802611,0.7978750433425698,0.8288701632794749,0.8494617386658392,0.923905190126975,0.8597308879924123,0.8886195483877571,0,378052
37.58,0.0,0.7327237440789004,0.6311957997635813,0.8364024474643702,0.6809821957209533,0.7242807079647122,0.6865226476472831,0.8537131303257719,0.0,0.0,0.7498935323410346,0.8761787806652274,0.8406609180922537,0.7438275388773846,0.8338930442280292,0.9111374459658205,0.7700416187639548,0.0,0.7378102508942804,0.808426443169442,0.792170316788404,0.732381315812974,0.9230336030290436,0.7096634483821311,0.7377777875007674,0.7338831861099144,0.8413579953233967,0.8828569315979362,0.7090444717060851,0.757919518637875,0.9203304778511032,0.8295737937027464,0.7338468008064567,0.813647046589031,0.7889723880201466,0.8280567192904319,0.6972052207332259,0.8241617598549039,0.8865510369233983,0.811352892299433,0.8778645923403523,0.6675584449064862,0.8574972571445787,0,388149
46.16,0.0,0.8199044878232133,0.7963996761224801,1.034306161878876,0.801822500602772,1.0475604008147372,0.17925604678932758,0.7870471943206914,1.0203677750195574,0.9614729421176794,0.913261193622534,0.8318010792954246,0.7948405804853304,0.8267815889330877,0.7600730369895685,0.8054869800241222,0.8321167834809143,0.8243282007934035,0.802418689450069,0.8412176423276444,0.9866166189572824,0.0,0.9253423077350492,0.8543628956613322,0.6837608069933552,0.7961597958071147,0.7713087106873805,0.8154081924443217,0.7999241981037561,0.7933949841700899,1.027776962471537,0.8010543404726317,0.811624991335996,1.0397163098879982,0.8887242440933935,0.8126873844789082,0.7970680941353881,0.7745679322590726,0.8556169845386135,0.7847019320622459,0.9710130125031331,0.921340171674574,0.8433546572103537,0,866385
36.63,0.0,0.8089658198023747,0.9655557887480771,0.9147985299119707,0.9105037119483294,0.7683901880379572,0.7512118107020352,0.7294899417747466,0.7461598107342969,0.7511384824464579,0.7772465742206713,0.7706368561136577,0.9802685509046343,0.7466828223346356,0.7502458013397338,0.8060654856857133,0.7783341598053718,0.80260589372783,0.7770494105767803,0.7800922295855862,0.906221086672079,0.8260122450936985,0.8748009939429632,0.785778703635607,0.771623747532583,0.7519449809967583,0.7725319387820413,0.778233467703787,0.7938867557265067,0.8536521100816066,0.7308386448617251,0.9535278065449871,0.7516220396821159,0.8662220644553444,0.7767989529574028,0.8223556005122283,0.7862064628092051,0.9108763808824742,0.7979740029760158,0.7103324662260116,0.7902441535044733,0.8741674223168744,0.7752705354023891,0,430456
47.01,17.56,0.6663074940809559,0.7880497080562014,0.0,0.9195893629487831,0.0,1.0026243205434455,0.9855595934794271,0.7673085779731939,0.0,0.6885971787518139,0.7499126314962054,0.7390319334916478,0.0,0.7637186210702311,0.7397921344917926,0.0,0.9833960750585444,0.0,0.6914145742378435,0.7352379342652287,0.648867934627653,0.0,0.7986590782334714,0.6620295229646779,0.7406248069114594,0.7682302934155203,0.7450950073079525,0.9272620549357197,0.9326777421910961,0.7868497588585134,0.9935129728545858,0.8140903811096166,0.960376194040484,0.6805755479540503,0.7070941419828531,0.9852306476507737,0.6961795193432937,0.6485279539620938,0.6734184735658285,0.7522541268964223,0.9554995796621745,0.887318872986597,0,332559
