perplexity,percentage,entropy_rate,rates_0,rates_1,rates_2,rates_3,rates_4,rates_5,rates_6,rates_7,rates_8,rates_9,rates_10,rates_11,rates_12,rates_13,rates_14,rates_15,rates_16,rates_17,rates_18,rates_19,rates_20,rates_21,rates_22,rates_23,rates_24,rates_25,rates_26,rates_27,rates_28,rates_29,rates_30,rates_31,rates_32,rates_33,rates_34,rates_35,rates_36,rates_37,rates_38,rates_39,rates_40,label,lens
94.22,0,0.272128925477513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062849174577393,0.4840286291796607,0.0,0.6339552299576051,0.5881727486398153,0.0,0.5190288269924427,0.6318265967424619,0.5330763844407849,0.0,0.0,0.0,0.0,0.0,0.5209997309101552,0.0,0.5386681615381845,0.0,0.0,0.6342762446800844,0.0,0.0,0.0,0.4987957403122208,0.499181828797726,0.677359602714784,0.5523720853185385,0.511676698620396,0.6440572866592676,0.0,0.546438476733164,0.5122661799501679,0.5428351541958191,0.5819854207370491,1,190939
75.48,0,0.202462503544754,0.0,0.4154693478372188,0.0,0.0,0.0,0.0,0.0,0.0,0.42096989972449694,0.4560622109656978,0.41226055915318893,0.0,0.3896881444139804,0.0,0.0,0.0,0.0,0.0,0.5318328107140384,0.0,0.0,0.0,0.0,0.43213970611740765,0.44772288553190176,0.0,0.3985038416029407,0.0,0.5250427650564525,0.0,0.0,0.4663913230233513,0.44374875407486114,0.46997909157506873,0.0,0.49481070691032986,0.5429530079837415,0.0,0.5625550909823848,0.43097365295012735,0.45985884671774296,1,203261
48.27,0,0.445430246866797,0.582352301242302,0.35569653814666835,0.5665348799162706,0.517996000918734,0.0,0.4249552594140548,0.35394332048594607,0.2023027841279843,0.570171055298327,0.47135027672002744,0.3732324787658626,0.0,0.5109688601851106,0.5923795563861736,0.5725300160020703,0.35701889826125816,0.41782319022501563,0.3622100483251147,0.5108833247867375,0.3412779401368743,0.3894479670054758,0.6628747224033332,0.0,0.0,0.6219558938000215,0.47789811665458354,0.4173781579115004,0.5364775931433275,0.6115758299007518,0.4248920659684516,0.5038126861883543,0.5377014966055894,0.4857750921194704,0.6560624206731526,0.6348194207431583,0.4369310765700318,0.6242838218652355,0.5696191947270887,0.5343248801676331,0.47025255738696253,0.5829303983600503,1,173083
70.29,0,0.446128183646836,0.3087637128624667,0.47057279453889383,0.5282061634970064,0.4674423429513806,0.5804769209356799,0.2569486091166164,0.40288287876041257,0.5613039721558291,0.4141294648498914,0.5355783557320922,0.25665379523410126,0.3160094187247565,0.37682548687828044,0.4093532290291503,0.36331576124179277,0.27369380532015103,0.4502736753723409,0.5327982105137805,0.32070889723554474,0.4206710732989784,0.6125429866758947,0.39073854382147155,0.5350084287532103,0.5634018609771367,0.5794493016326576,0.25077587142351615,0.4991825333912362,0.3714552272348901,0.46972266536435625,0.5521307897708306,0.4599897409582533,0.4464564302315152,0.4474556177214468,0.432630780884956,0.5009050599493204,0.44577312759029947,0.4949141175141674,0.556341911202802,0.4155869475763481,0.5446487238113378,0.47553629478550835,1,185968
86.62,0,0.599664675310305,0.6481614300353058,0.35980699597394833,0.5825905670252847,0.2786935300751543,0.6768225581853126,0.6920811620312847,0.5723882869886893,0.6338088243571065,0.5628997694746065,0.698882969434857,0.7304217994582177,0.6386046750945636,0.5635866439662786,0.6560688679592048,0.3916148417658092,0.7177635071735977,0.7139824160770022,0.7112401416564444,0.5976603948289956,0.27456279600341194,0.6121562103928115,0.6131446328580424,0.6599055154487311,0.5488189107192535,0.5424161786913403,0.5733550477873616,0.6727318044640299,0.5423176405999732,0.6505197842657157,0.6520734759832021,0.6335525402999292,0.6078249219316497,0.6358173378935373,0.626962931070112,0.5095039937362645,0.6801303552760257,0.7022596919829371,0.6699871427489295,0.6374529668693577,0.5569039237635521,0.5567745033747122,1,128172
72.31,0,0.331684201888119,0.2876752666490758,0.0,0.1725586938917692,0.4214848765605928,0.5496261382332546,0.0,0.0,0.5215113077993918,0.5188298812338971,0.0,0.0,0.3440375010748632,0.0,0.0,0.5914074203253097,0.31405926389905336,0.5379665271785578,0.5809484362870567,0.0,0.5878519832781539,0.3451765992990735,0.0,0.16864503330850694,0.431210927222612,0.0,0.558159603848745,0.0,0.5138643018062027,0.3821022467029569,0.4804624049670914,0.5235826394406949,0.5241908651022248,0.533317559136811,0.4108060372953372,0.5178653931256322,0.36847971606797414,0.34420656600831606,0.47700865762237227,0.5426012702539111,0.5236110731170119,0.5258040866764633,1,152941
65.27,0,0.213762048122619,0.0,0.6742939466039052,0.6709077111382729,0.0,0.6556796762279049,0.0,0.0,0.3967585325478439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045706840377458,0.0,0.0,0.6110621552712879,0.0,0.0,0.0,0.0,0.6433463275525603,0.0,0.6445771940080687,0.6761830139973254,0.0,0.6742939466039052,0.5285893475589422,0.6642001097156095,0.0,0.0,0.5838902169641372,0.0,0.0,0.6358911107998991,1,214647
42.74,0,0.272511043432054,0.0,0.0,0.0,0.0,0.0,0.5323591950723147,0.6556188617266663,0.4958933456105329,0.7023414102439856,0.6419191514830341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44987187235043385,0.5390517881920862,0.5780062739648653,0.0,0.0,0.0,0.471832954235237,0.0,0.0,0.6970703739613586,0.0,0.6298439868748434,0.6760773066316325,0.6510265938378391,0.557192432082707,0.0,0.6003184629528853,0.0,0.49203718355844506,0.5945482564832709,0.0,0.48650488935803415,0.7214384420940707,1,165713
94.64,0,0.362553201354125,0.5616723373440781,0.0,0.6581374321370869,0.5903758649112406,0.0,0.0,0.0,0.7003128982266247,0.6891692909287223,0.5958018245091481,0.0,0.0,0.0,0.5987526652760602,0.0,0.6399571619555153,0.0,0.6324045927764634,0.0,0.0,0.0,0.6845175446500478,0.6463114758534885,0.0,0.0,0.0,0.6249180860383527,0.0,0.6533426084011531,0.704957432039532,0.6001929783912646,0.6276468665773106,0.77601605377967,0.6441292532187475,0.6948420012041905,0.6207084810627324,0.0,0.5909495199786313,0.732391045370982,0.597173840888103,0.0,1,143443
64.61,0,0.327242273124637,0.0,0.0,0.4205243814287351,0.0,0.0,0.5120383166788168,0.0,0.0,0.5161356727701893,0.0,0.0,0.0,0.0,0.5010258743791292,0.6596537163765924,0.0,0.0,0.0,0.7973316613031218,0.3348445332301127,0.0,0.5299387077831798,0.5328751345644517,0.0,0.7769032255704288,0.42703170978355326,0.0,0.49931076109410355,0.465776571376004,0.7947399981527701,0.2717822215997982,0.5767168168824723,0.4768193001193889,0.7963479928076345,0.5839652695480003,0.3774684543280875,0.4845332529305155,0.6034831904095346,0.30814579695572425,0.5108812614895405,0.6586593765482541,1,153194
71.41,0,0.534980043888999,0.45316350024444785,0.0,0.0,0.0,0.629008955357484,0.6460944879851365,0.0,0.6104604141450799,0.6018143348804036,0.6502602958419172,0.6275371578306702,0.5590222509632273,0.5289737092673952,0.5526185107557667,0.6224203315317244,0.6274695989232282,0.5372353975145029,0.0,0.6223477511202653,0.6660283240381373,0.6055841344481068,0.6261385723158771,0.6408865652270732,0.6350268556971028,0.6033357197273103,0.632558681889558,0.7010186031392225,0.6457257213414249,0.5204444661406664,0.5655907483596344,0.5604803745202942,0.6278079314579625,0.5395811187619314,0.6159690508829485,0.6476160302670586,0.6252342676985592,0.6382433987131647,0.6225029155660214,0.652021294396639,0.6713362044787393,0.6226241240203048,1,142317
43.6,0,0.36107159535267,0.47630829090363985,0.3044681709431361,0.385242540254839,0.2945313793788123,0.38846273802241094,0.3790377401340524,0.3260450389508859,0.39512236188997085,0.32584277849699994,0.3727216118985428,0.3119810171898609,0.39189030209984427,0.3753183197486215,0.4395509919075699,0.3518007399232233,0.3186528885646567,0.4297861645106063,0.45040092334280957,0.316541833278626,0.4151836230167091,0.38590449436050095,0.3993169032793902,0.45337352937072395,0.48072967222499574,0.2928534818400585,0.3717537984195774,0.3131285143643311,0.3498072526567109,0.3677206423732441,0.34950424824286125,0.2526234916771333,0.31375343849923365,0.3402497477412644,0.2930179481929477,0.3228231178046665,0.3358272738743903,0.28942324724600327,0.388357702593971,0.3551738574160754,0.3424651481540613,0.3572384446715144,1,188865
51.16,0,0.171559670626756,0.0,0.0,0.0,0.0,0.0,0.5294362604151448,0.45489279141272704,0.0,0.0,0.5172938973956497,0.0,0.0,0.0,0.0,0.0,0.0,0.4805795127820126,0.0,0.0,0.0,0.6497648738663494,0.0,0.49791364393922627,0.0,0.0,0.6319045827841735,0.0,0.0,0.5135055534168921,0.0,0.47604198550606325,0.0,0.0,0.6361203188486775,0.515567782667718,0.0,0.0,0.5544318762277005,0.0,0.5764934164346794,0.0,1,150932
58.38,0,0.274358703870415,0.6756137406415057,0.4355433099298894,0.0,0.0,0.0,0.6317203194225692,0.0,0.0,0.0,0.0,0.6261933440090206,0.0,0.5514861001039746,0.5639866336672447,0.0,0.5390267215942351,0.5012080508236296,0.0,0.0,0.0,0.0,0.0,0.6730811532877438,0.0,0.0,0.0,0.0,0.6498113669764819,0.0,0.5900039296131179,0.0,0.6354751961822626,0.5190232585663703,0.5769391146218178,0.0,0.620965104428542,0.6288587962859344,0.5139284804912502,0.0,0.6730811532877438,0.6427610847537144,1,141166
78.32,0,0.497437696386417,0.543146970060214,0.6389339552943482,0.5422368037483254,0.6338225425228382,0.711185660077683,0.0,0.6513716933406761,0.543146970060214,0.7133392666669607,0.6175039024234983,0.6642777965420021,0.0,0.6102967714442387,0.0,0.7194780841637749,0.6645838767869824,0.0,0.7314171370787752,0.0,0.0,0.615966009601474,0.0,0.0,0.0,0.6213736823131844,0.0,0.6309709459945909,0.7934917773960546,0.6449773535581218,0.6277178178127006,0.5609820961968893,0.7019052157212721,0.698624082507346,0.6728923870223107,0.6923894855312288,0.7370748336567013,0.7682123613873649,0.7038454575149802,0.746117712033652,0.6058448629430211,0.587818040441706,1,140288
81.44,0,0.168804625635039,0.5438843699214206,0.0,0.3858232316446823,0.0,0.0,0.35960321561280184,0.0,0.38770481695086517,0.0,0.0,0.0,0.47572256086487535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45457637041277577,0.0,0.0,0.0,0.4016726428604372,0.0,0.5294739310746908,0.0,0.0,0.4163196211834813,0.4142864186867586,0.2737462590840823,0.3958700675304375,0.0,0.0,0.5316088547178439,0.0,0.0,0.4688572317884154,0.0,0.40918895752860074,0.472651101174458,1,121600
75.97,0,0.214746535472408,0.44308632829356276,0.0,0.0,0.0,0.5211131617216489,0.4199675895123036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7754102853682387,0.0,0.0,0.6291868218411445,0.0,0.0,0.0,0.0,0.0,0.5835984013537844,0.0,0.5466205770567415,0.5411110142429799,0.0,0.4741497078291805,0.5107955137963492,0.4262025984542607,0.0,0.0,0.4480191162672787,0.0,0.6443653963954266,0.6423401508945839,0.0,0.6738655584990867,0.5247757328421966,1,173430
63.26,0,0.281115553754775,0.0,0.6168996163136378,0.0,0.0,0.5301930304230622,0.46293469282165506,0.5238811341450166,0.0,0.0,0.0,0.5591035554507819,0.0,0.4694429655562237,0.0,0.5085620123106063,0.0,0.0,0.0,0.6722676526252261,0.0,0.0,0.4166671974217479,0.4660557744373909,0.0,0.4226754594100972,0.0,0.0,0.5049799507004101,0.40875391003390293,0.5479860791858361,0.0,0.6061885217936369,0.634358221354865,0.5740369242394525,0.0,0.6413590694356258,0.4465248851572074,0.4511966384185151,0.0,0.4840324164061717,0.5776379963047125,1,169892
53.5,0,0.421453780844073,0.0,0.5757029659849091,0.4077215620260155,0.5895280516026826,0.47953451984101914,0.5267251654460132,0.4078539937590036,0.6469537311469703,0.409534207223259,0.5059604595856434,0.3851359968534172,0.613116190248286,0.5109335901268451,0.5968763312830386,0.5135417366842717,0.3576909398488708,0.5705509989498845,0.5774483834466715,0.6041981740635906,0.552281296050052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44603654955407335,0.5107031065914938,0.5795853788001268,0.5044564195484413,0.5261779409780019,0.36732742629745885,0.5439820840721052,0.5694042950928307,0.5712714998557172,0.6094588841447741,0.46868191066838866,0.537312934669873,0.6560342017814337,0.557884088381843,1,154657
72.08,0,0.220759975926798,0.5240328575901937,0.0,0.3933525792938628,0.0,0.0,0.0,0.0,0.0,0.7042148473869342,0.6012456284349754,0.0,0.0,0.0,0.0,0.639080399584217,0.5419330450713568,0.0,0.5769859932091526,0.0,0.0,0.0,0.0,0.4978741931842277,0.0,0.6319667144098474,0.0,0.0,0.0,0.49222355611372987,0.0,0.4266811791481093,0.7129174848847488,0.6413616581544288,0.0,0.6587002683411907,0.49923647420012046,0.5093521339916613,0.0,0.0,0.0,0.0,1,176136
49.71,0,0.199367976511059,0.0,0.3837206229941168,0.0,0.0,0.0,0.5529454273881605,0.0,0.46063772616201404,0.0,0.0,0.0,0.0,0.0,0.4683336826318751,0.6101681351608318,0.5763301676518731,0.0,0.4820393845633812,0.5263616903974111,0.0,0.0,0.0,0.558841363730549,0.0,0.0,0.0,0.0,0.0,0.48647145404086667,0.0,0.5172916915086215,0.5963761370598564,0.45850023603741374,0.0,0.0,0.0,0.44524581322229195,0.0,0.0,0.48370287722013955,0.5671206271840347,1,149195
62.46,0,0.457317147549978,0.44552566976171115,0.4025433176960021,0.4812003124514764,0.36837674536962217,0.4044750496030831,0.43726718285265154,0.6498841543868671,0.3738271782855787,0.4802734112833588,0.39048072609493883,0.6498841543868671,0.45599327597454115,0.36730522988199216,0.42281462243153667,0.6346870400666323,0.5537223000445796,0.4431834760048284,0.6388265744104591,0.6498841543868671,0.4658786787922976,0.3801446402128653,0.4006489214408677,0.3772138113556869,0.48606919798778536,0.4453209746096855,0.483342673376051,0.45677119906487623,0.5542242591796032,0.4849397413195393,0.4193335911909052,0.3975158013424665,0.41500752193123114,0.4161751299161943,0.40148741298825225,0.3734575501430762,0.487961026825531,0.4551948223197467,0.39899292338800163,0.4269423115914494,0.37841390876528735,0.3948123764341004,1,155900
67.73,0,0.353303633496182,0.11503912926117947,0.6413407367579523,0.12291336427310558,0.0,0.3702806160791078,0.0,0.11778641939783319,0.5267035965931178,0.0,0.0,0.7128212896440608,0.6320559876384173,0.11641277432950634,0.0,0.4461750743775743,0.7361930812727262,0.0,0.0,0.1264959165942358,0.0,0.0,0.12130718932081182,0.0,0.5058139845484517,0.6727551048449972,0.6399334631634883,0.7421398180771156,0.3539025455998663,0.6546830079145161,0.6730534437357477,0.11603277581037293,0.6474916864672274,0.22964052378949576,0.34856439252875027,0.5128730739438977,0.7268784480527296,0.5908563272321298,0.6267071989493062,0.5916283373144849,0.44395693316627965,0.6230127326649887,1,150696
73.43,0,0.402442683746806,0.0,0.509449133336406,0.373381840775692,0.3452700097747575,0.3921785150062631,0.36096404207354893,0.4571438416458815,0.3780586865698653,0.37797480587694765,0.4074016629845983,0.3615474831780389,0.48079049452466766,0.3759598075972551,0.37591802313380335,0.35885108909791885,0.4256830991952433,0.37087225153160414,0.37721745579860694,0.3991282427669808,0.3747976061548101,0.46402575322196626,0.36477462462132904,0.457253256525681,0.3636704190909346,0.4726178266300141,0.35459307067211654,0.4425006952134186,0.4637227557252604,0.43351145555104037,0.402263649788231,0.36134684133682177,0.43800846035982527,0.4123915185244007,0.42557774000055687,0.4316872028984265,0.4470150445887757,0.45074158616993676,0.46562685118653113,0.4342946300892607,0.4631189241242425,0.44881963627739424,1,139258
47.32,0,0.337823127816602,0.5702452796983356,0.0,0.4661319619194973,0.0,0.5686834655134263,0.0,0.0,0.0,0.4938462573906471,0.47134160009945,0.0,0.0,0.635008692099119,0.0,0.0,0.0,0.0,0.618376215050194,0.5771747641733532,0.4484880591371245,0.0,0.6033891919709129,0.614038271745895,0.0,0.5625797113437535,0.0,0.6306250477701625,0.5862322743497714,0.400077982495948,0.5344106601832131,0.0,0.6450845422321834,0.674337247695229,0.3866133191904282,0.6756837866471264,0.0,0.562718451505551,0.6077367477490568,0.5816449343742633,0.5984566483294477,,1,148001
55.09,0,0.180833165370733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075908598127133,0.0,0.0,0.5797370673959332,0.0,0.6826635604447316,0.5882893593043952,0.0,0.0,0.6517739822276621,0.503047243475198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428348629147031,0.6895502980813268,0.0,0.6131924876710289,0.7390484160152049,0.4591479092130874,0.6572837336440872,0.0,1,140725
48.84,0,0.309586946552756,0.0,0.0,0.5640243538789568,0.47468761495736594,0.0,0.6190318418923316,0.0,0.5605887243699793,0.6152433526838698,0.0,0.5903060346152816,0.0,0.0,0.5900051927543287,0.5192100987088751,0.0,0.0,0.615865959525596,0.0,0.0,0.0,0.5549507235071997,0.0,0.0,0.0,0.5780476445581019,0.605554162517514,0.0,0.5026001755765853,0.0,0.6055598570821438,0.0,0.6240259714529292,0.5586086358941218,0.5761373121185771,0.0,0.611035959474256,0.5809550005842199,0.5774320554834532,0.5916135911866535,0.5775805458406751,1,191604
69.71,0,0.295154981522089,0.0,0.4673785967319535,0.0,0.0,0.0,0.0,0.0,0.5428854804179646,0.661255486274001,0.4285986721107125,0.0,0.0,0.4845360426088571,0.0,0.5015817706279017,0.6382549692657902,0.0,0.0,0.0,0.6549593633045402,0.0,0.4549968159391951,0.0,0.538862297627477,0.0,0.0,0.0,0.6556179862176804,0.4315602784610202,0.5752670648092921,0.6357832932135766,0.48172985777044425,0.6181602121995547,0.4226754594100972,0.5159465039720019,0.6408418635294603,0.0,0.5659982111989784,0.6867592766592676,0.49770474005588816,0.0,1,143994
89.03,0,0.335770107620894,0.7992972738018759,0.5737964679295158,0.0,0.5262416223445495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966779760681039,0.5361010957963855,0.7368702831371078,0.6891966671650298,0.0,0.7464309673828069,0.0,0.0,0.0,0.7577816630411389,0.0,0.0,0.0,0.0,0.0,0.6558991348089377,0.4228885494091735,0.6918058678473862,0.5173918206005214,0.5362782844622928,0.49056757025171643,0.6313208828964975,0.7365058867329327,0.6636563856853004,0.0,0.8535877155734125,0.0,0.676777349556952,0.6239186399835169,0.20358230798151322,1,168615
54.93,0,0.180292621679563,0.0,0.0,0.3853819992852602,0.4425067438836411,0.0,0.0,0.557353592994809,0.0,0.0,0.6201543849508325,0.0,0.0,0.0,0.4761229405662947,0.0,0.34992138675563145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46982672783695306,0.4481781246932215,0.0,0.0,0.4631412199078978,0.4688593529257557,0.5908389570874232,0.5686958029399033,0.0,0.0,0.0,0.0,0.4399497295256465,0.5938422039919649,0.0,0.0,0.5172243215168544,1,190312
86.23,0,0.354648856907994,0.4579590698644059,0.3511945982689694,0.36598738608940645,0.3720897924237857,0.39876357567256404,0.3825818205633026,0.229479165528755,0.2749101978016626,0.3702816464829655,0.30080278456517134,0.294713735909546,0.3691875738596758,0.383415776551646,0.45574920637623606,0.3899152053746213,0.3879263413956945,0.3520909949944518,0.30913857620067814,0.19843801933678934,0.2516663275857515,0.4700828885711491,0.31869635904738947,0.35777090825380997,0.31963284887815946,0.3680904138731759,0.3165065049168848,0.29612896485942547,0.3273780093027585,0.41341773838853935,0.3293576110692412,0.4253858669110629,0.391075412018686,0.484153400385055,0.37594104671159456,0.2866553649745508,0.3272314094654916,0.3322728857921807,0.49801735566822014,0.40654677462812056,0.357458753381912,0.24251082128428011,1,241738
54.65,0,0.232493103710683,0.0,0.0,0.49218786026109146,0.40562787098177727,0.0,0.49411975088212845,0.0,0.0,0.34548671969102274,0.0,0.41767768796776716,0.45677759266666873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40125697885813877,0.551525914448787,0.24770920895841897,0.0,0.0,0.0,0.36538529019857513,0.46011418702625845,0.4563091533662073,0.34755869385853244,0.0,0.374153667581645,0.4124648573507085,0.0,0.39319277803352254,0.5424834358526177,0.32807670634143915,0.48434249339457414,0.7128881705655775,0.45626491466214364,0.3866133191904282,1,190042
75.66,0,0.234501417273258,0.3394613672804186,0.0,0.3608523632695577,0.0,0.0,0.49931844392253255,0.3431295653096004,0.0,0.4992090595191009,0.0,0.0,0.0,0.3824797106118264,0.0,0.0,0.0,0.0,0.49965301218286595,0.0,0.0,0.4879345049655944,0.0,0.49939408795633095,0.49951973629218427,0.0,0.3977299792993546,0.0,0.0,0.35945308473689175,0.32141600314923063,0.0,0.49951527036506466,0.49935091466614057,0.44715614116909075,0.4994545525318173,0.3258216676296426,0.0,0.4996485456888958,0.5,0.4993402590286383,0.3547198386288249,1,139806
