fpr,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr,ppv,acc,npv,LR+,LR-,threshold
0.36,0.9084026881933228,0.7161784633925887,0.7742013440966614,0.8747981842901009,2.523340800537008,0.1431207996979331,0.42053101718489716,0.973950252983148,0.7301248684537355,0.806975126491574,0.9608891871312535,2.7054173693976336,0.0407027297138313,0.42053101718489716,0.9411764705882354,0.7645948650327582,0.7880273321449792,0.9171831968735403,2.674855240880065,0.09056702973160054,0.42053101718489716
0.37,0.9110581967570527,0.7111762752569398,0.7705290983785263,0.8762878958467076,2.462319450694737,0.14117746546499574,0.41638114557124717,0.975496425091687,0.7250085595918349,0.8027482125458435,0.9625615873652859,2.636476824572127,0.038894563346528584,0.41638114557124717,0.9432773109243698,0.7597560265049742,0.7843243357949241,0.9189758594904599,2.6183225273187016,0.08845611237195594,0.41638114557124717
0.38,0.9137261281580695,0.7062747735171574,0.7668630640790348,0.8778464342494617,2.4045424425212354,0.13915140619666205,0.41223127395759723,0.977030174362939,0.7199767498328533,0.7985150871814695,0.9642754220786299,2.571132037797208,0.03704810586622735,0.41223127395759723,0.9453781512605043,0.7549171879771902,0.7806213394448689,0.9207685221073796,2.5617898137573385,0.08634519501231135,0.41223127395759723
0.39,0.9164071625754753,0.7014713244290954,0.7632035812877376,0.879478516913576,2.3497619553217315,0.13703743840086022,0.40808140234394724,0.9785508206178022,0.7150270241159601,0.7942754103089011,0.9660318200061905,2.509104668250775,0.03516258915114396,0.40808140234394724,0.9474789915966387,0.7500783494494061,0.7769183430948138,0.9225611847242992,2.5052571001959754,0.08423427765266675,0.40808140234394724
0.4,0.9191020483116389,0.6967634153006033,0.7595510241558194,0.8811893155387445,2.297755120779097,0.13482991948060186,0.4039315307302973,0.9800576155539075,0.7101570285966258,0.7900288077769537,0.9678318744669947,2.4501440388847686,0.033237307410154224,0.4039315307302973,0.9495798319327732,0.7452395109216221,0.7732153467447586,0.9243538473412188,2.4487243866346122,0.08212336029302215,0.4039315307302973
0.41,0.9218116117934615,0.692148651979479,0.7559058058967307,0.8829845151658483,2.2483210043742963,0.13252269187548898,0.3997816591166473,0.9815497327443538,0.7053644649901115,0.7857748663721769,0.9696766223164561,2.394023738400863,0.03127163941634956,0.3997816591166473,0.9516806722689076,0.7404006723938381,0.7695123503947034,0.9261465099581384,2.392191673073249,0.08001244293337756,0.3997816591166473
0.42,0.9245367695491022,0.6876247570820623,0.7522683847745512,0.8848703833486037,2.201278022735958,0.1301090180187892,0.3956317875029973,0.9830262556609819,0.7006470846105919,0.781513127830491,0.9715670169752411,2.340538703954719,0.029265076446582935,0.3956317875029973,0.9537815126050421,0.7355618338660541,0.7658093540446482,0.927939172575058,2.3356589595118855,0.07790152557373295,0.3956317875029973
0.43,0.9272785426596262,0.6831895690641343,0.7486392713298131,0.8868538516804771,2.15646172711541,0.12758150410591898,0.3914819158893474,0.9844861632227271,0.6960026819772492,0.7772430816113636,0.9735038938402163,2.2895027051691326,0.02721725750398757,0.3914819158893474,0.9558823529411766,0.7307229953382701,0.762106357694593,0.9297318351919777,2.2791262459505224,0.07579060821408837,0.3914819158893474
0.44,0.9300380743416036,0.6788410422743544,0.7450190371708019,0.8889426125471367,2.113722896230917,0.12493201010427933,0.3873320442756974,0.9859283122130186,0.691429087822005,0.7729641561065093,0.9754879258351389,2.240746164120497,0.02512801390532397,0.3873320442756974,0.9579831932773111,0.7258841568104861,0.7584033613445379,0.9315244978088972,2.2225935323891592,0.07367969085444376,0.3873320442756974
0.45,0.9328166515328047,0.6745772481831265,0.7414083257664024,0.8911452348251967,2.0729258922951215,0.12215154266762783,0.3831821726620474,0.9873514156940864,0.6869241612826475,0.7686757078470432,0.9775195661044503,2.1941142570979695,0.02299742601075208,0.3831821726620474,0.9600840336134455,0.721045318282702,0.7547003649944827,0.9333171604258168,2.1660608188277957,0.07156877349479916,0.3831821726620474
0.46,0.935615731655833,0.6703963780529821,0.7378078658279166,0.8934713034133719,2.0339472427300715,0.1192301265632722,0.37903230104839747,0.9887540162433269,0.6824857809935208,0.7643770081216634,0.9795989738010732,2.1494652527028846,0.020825895845690872,0.37903230104839747,0.96218487394958,0.716206479754918,0.7509973686444276,0.9351098230427365,2.1095281052664325,0.06945785613515457,0.37903230104839747
0.47,0.9398080007903749,0.666621270601028,0.7349040003951874,0.8980128512581782,1.9995914910433508,0.11356980982948141,0.37165771845561973,0.9907926485602747,0.6782568693351368,0.7603963242801374,0.9829242842940829,2.1080694650218614,0.01737236120702884,0.37165771845561973,0.9653003246753248,0.7066937631037062,0.7432103092614457,0.9379888466933872,2.026440308721112,0.06614010989010968,0.37165771845561973
0.48,0.9411848744410837,0.6622536528269962,0.7305924372205419,0.8983870272876453,1.9608018217522578,0.1131060106902237,0.368433007476492,0.9914449956887866,0.67379004896115,0.7557224978443933,0.9838143537731483,2.065510407684972,0.016451931367718012,0.368433007476492,0.9663149350649352,0.7020198849802786,0.739126246228519,0.9390752077271184,1.9998852257371542,0.06493328100470938,0.368433007476492
0.49,0.9425678538297434,0.6579568648772465,0.7262839269148718,0.8987858785268323,1.92360786495866,0.11261205131422863,0.36520829649736425,0.9920912370793477,0.6693860757414581,0.7510456185396739,0.9847294282567217,2.024675994039485,0.015507378275788913,0.36520829649736425,0.9673295454545455,0.6973460068568509,0.7350421831955923,0.9401615687608496,1.9733301427531966,0.0637264521193091,0.36520829649736425
0.5,0.943957215639505,0.6537293525150895,0.7219786078197525,0.8992113809642367,1.88791443127901,0.11208556872099007,0.3619835855182365,0.9927310960488068,0.6650434888618064,0.7463655480244034,0.9856705114495002,1.9854621920976137,0.014537807902386346,0.3619835855182365,0.9683441558441559,0.6926721287334231,0.7309581201626657,0.9412479297945807,1.946775059769239,0.06251962323390879,0.3619835855182365
0.51,0.9453532587775861,0.6495696169132359,0.7176766293887931,0.8996657152491837,1.853633840740365,0.11152396167839564,0.3587588745391087,0.9933642736899464,0.6607608622039249,0.7416821368449732,0.9866386448688331,1.9477730856665616,0.013542298591946127,0.3587588745391087,0.9693587662337663,0.6879982506099953,0.726874057129739,0.9423342908283119,1.9202199767852814,0.0613127943485085,0.3587588745391087
0.52,0.9467563069666156,0.6454762133762991,0.7133781534833078,0.900151293434893,1.82068520570503,0.11092436048621748,0.35553416355998096,0.9939904462801379,0.6565368022779564,0.7369952231400689,0.9876349061991361,1.911520089000265,0.012519903583046074,0.35553416355998096,0.9703733766233767,0.6833243724865676,0.7227899940968123,0.943420651862043,1.8936648938013239,0.0601059654631082,0.35553416355998096
0.53,0.9481667117384469,0.6414477502495806,0.7090833558692234,0.9006707900252365,1.7889937957329185,0.11028359204585765,0.3523094525808532,0.9946092622875273,0.6523699461166943,0.7323046311437637,0.9886604065144131,1.8766212495991081,0.011469654707388663,0.3523094525808532,0.9713879870129871,0.67865049436314,0.7187059310638856,0.9445070128957742,1.867109810817366,0.05889913657770791,0.3523094525808532
0.54,0.9495848559096337,0.6374828880290662,0.7047924279548168,0.9012271781625654,1.758490473906729,0.10959813932688325,0.3490847416017255,0.9952203388955613,0.6482589591091032,0.7276101694477806,0.9897162860072641,1.8430006275843727,0.010390567618345057,0.3490847416017255,0.9724025974025975,0.6739766162397122,0.714621868030959,0.9455933739295054,1.8405547278334085,0.05769230769230761,0.3490847416017255
0.55,0.9510111576368692,0.6335803386925534,0.7005055788184346,0.9018237719883123,1.7291111957033984,0.10886409414029076,0.34586003062259774,0.9958232579475466,0.6442025327460412,0.7229116289737733,0.9908037077513514,1.8105877417228118,0.009281649005452093,0.34586003062259774,0.9734172077922079,0.6693027381162844,0.7105378049980323,0.9466797349632365,1.8139996448494509,0.05648547880690732,0.34586003062259774
0.56,0.9524460751753273,0.6297388652781666,0.6962230375876637,0.9024642764556282,1.7007965628130843,0.10807710187425612,0.34263531964347,0.9964175611883092,0.6401993822451825,0.7182087805941546,0.9919238488762364,1.779317073550552,0.00814190639020647,0.34263531964347,0.9744318181818182,0.6646288599928567,0.7064537419651056,0.9477660959969677,1.7874445618654933,0.05527864992150702,0.34263531964347
0.57,0.9538901124948942,0.6259572817446772,0.6919450562474472,0.9031528461911824,1.6734914254296391,0.10723229652350186,0.33941060866434225,0.997002744647963,0.6362482440143689,0.7135013723239816,0.9930778883353425,1.749127622189409,0.006970361283806946,0.33941060866434225,0.9754464285714286,0.659954981869429,0.7023696789321789,0.9488524570306989,1.7608894788815357,0.05407182103610673,0.33941060866434225
0.58,0.9553438259513748,0.6222344531586576,0.6876719129756874,0.9038941554148981,1.6471445275023704,0.1063242239252981,0.3361858976852145,0.9975782519707032,0.6323478729023636,0.7087891259853516,0.9942669901807971,1.7199625033977641,0.005766066736421057,0.3361858976852145,0.976461038961039,0.6552811037460012,0.6982856158992523,0.9499388180644301,1.734334395897578,0.05286499215070643,0.3361858976852145
0.59,0.9568078322656333,0.6185692962675151,0.6834039161328167,0.9046934814643944,1.6217081902807344,0.10534675057162618,0.33296118670608676,0.9981434664356654,0.6284970391723106,0.7040717332178328,0.9954922808962928,1.691768587179094,0.00452813064471847,0.33296118670608676,0.9774756493506493,0.6506072256225734,0.6942015528663256,0.9510251790981613,1.7077793129136205,0.051658163265306145,0.33296118670608676
0.6,0.9582828181386142,0.6149607805361632,0.6791414090693071,0.9055568051811103,1.5971380302310236,0.10429295465346461,0.329736475726959,0.9986977013419053,0.624694525114801,0.6993488506709526,0.9967548188424302,1.6644961689031754,0.0032557466452368122,0.329736475726959,0.9784902597402597,0.6459333474991458,0.6901174898333989,0.9521115401318925,1.681224229929663,0.05045133437990584,0.329736475726959
0.61,0.9597695519320747,0.6114079297504459,0.6748847759660374,0.9064909323628958,1.5733927080853685,0.10315499504596232,0.3265117647478313,0.9992401883276655,0.6209391211923954,0.6946200941638327,0.9980555531821895,1.6380986693896156,0.0019482350572680013,0.3265117647478313,0.9795048701298701,0.6412594693757181,0.6860334268004722,0.9531979011656236,1.654669146945705,0.049244505494505555,0.3265117647478313
0.62,0.9612688979851094,0.6079098243252499,0.6706344489925546,0.9075036417679018,1.5504337064275957,0.10192395267076475,0.3232870537687035,0.9997700630538515,0.6172296215729064,0.6898850315269258,0.9993952686945294,1.6125323597642767,0.0006050972267065237,0.3232870537687035,0.9805194805194805,0.6365855912522903,0.6819493637675456,0.9542842621993548,1.6281140639617475,0.048037676609105254,0.3232870537687035
0.63,0.962781834332425,0.6044656045038027,0.6663909171662126,0.90860386690618,1.528225133860992,0.1005896369393918,0.32006234278957574,1.0002863474857568,0.6135648188604462,0.6851431737428784,1.0007745115275282,1.5877561071202488,0.0,0.32006234278957574,0.9815340909090909,0.6319117131288625,0.6778653007346189,0.955370623233086,1.60155898097779,0.046830847723704966,0.32006234278957574
0.64,0.9643094748682391,0.6010744747034779,0.6621547374341196,0.9098019212871566,1.5067335544816236,0.0991403475882246,0.316837631810448,1.0007879277291634,0.6099434977646656,0.6803939638645817,1.0021934889999167,1.5637311370768177,0.0,0.316837631810448,0.9825487012987013,0.6272378350054348,0.6737812377016922,0.9564569842668171,1.5750038979938323,0.045624018838304664,0.316837631810448
0.65,0.9658530974008924,0.5977357093627335,0.6579265487004462,0.911109780221909,1.4859278421552191,0.09756257885459307,0.31361292083132025,1.001273525975731,0.6063644273495407,0.6756367629878655,1.0036519337377363,1.5404208091934324,0.0,0.31361292083132025,0.9835633116883117,0.6225639568820072,0.6696971746687655,0.9575433453005483,1.5484488150098747,0.044417189952904376,0.31361292083132025
0.66,0.9674141796337162,0.5944486607898752,0.6537070898168581,0.9125414372070062,1.4657790600510852,0.09584064813612873,0.3103882098521925,1.001741664522128,0.602826351357208,0.6708708322610639,1.0051489182658793,1.517790400791103,0.0,0.3103882098521925,0.984577922077922,0.6178900787585794,0.6656131116358389,0.9586297063342795,1.5218937320259172,0.043210361067504074,0.3103882098521925
