,x,y
0,0.06325905073600974,0.029747055784642356
1,0.13829648883753962,0.02974705578464235
2,0.2133339269390695,0.029747055784642366
3,0.28837136504059935,0.29747055784642346
4,0.36340880314212926,0.32721761363106605
5,0.43844624124365916,0.5949411156928469
6,0.513483679345189,1.3386175103089055
7,0.5885211174467189,2.0822939049249656
8,0.6635585555482488,2.0525468491403234
9,0.7385959936497786,2.5879938532638858
10,0.8136334317513085,1.8145704028631815
11,0.8886708698528385,0.7436763946160593
12,0.9637083079543682,0.2974705578464241
13,1.038745746055898,0.20822939049249628
14,1.113783184157428,0.11898822313856965
15,1.188820622258958,0.14873527892321162
16,1.2638580603604876,0.14873527892321162
17,1.3388954984620176,0.05949411156928482
18,1.4139329365635476,0.02974705578464232
19,1.4889703746650773,0.0
20,1.564007812766607,0.02974705578464232
21,1.6390452508681372,0.0
22,1.714082688969667,0.02974705578464241
23,1.7891201270711967,0.11898822313856929
24,1.864157565172727,0.0
25,1.9391950032742566,0.02974705578464241
26,2.0142324413757864,0.0
27,2.0892698794773166,0.029747055784642235
28,2.1643073175788468,0.08924116735392724
29,2.239344755680376,0.05949411156928482
