,y,x
0,0.0022076492743492255,0.0
1,0.003058008006072676,0.006030150753768844
2,0.00418442482333972,0.012060301507537688
3,0.005656662174441188,0.018090452261306532
4,0.007555393835773729,0.024120603015075376
5,0.009971920452390336,0.03015075376884422
6,0.013007273838086229,0.036180904522613064
7,0.016770663952257167,0.04221105527638191
8,0.021377287196826605,0.04824120603015075
9,0.0269455958791774,0.054271356783919596
10,0.03359421909386298,0.06030150753768844
11,0.041438813741425405,0.06633165829145729
12,0.05058919663770476,0.07236180904522613
13,0.061147148794574196,0.07839195979899496
14,0.0732052758415952,0.08442211055276382
15,0.08684724270635641,0.09045226130653267
16,0.10214957123762888,0.0964824120603015
17,0.11918500088242195,0.10251256281407034
18,0.1380271801467755,0.10854271356783919
19,0.15875620662008433,0.11457286432160804
20,0.18146430102026337,0.12060301507537688
21,0.2062607261694573,0.12663316582914572
22,0.2332749843756367,0.13266331658291458
23,0.26265737809301426,0.13869346733668342
24,0.29457621624382013,0.14472361809045226
25,0.3292112894554541,0.1507537688442211
26,0.3667436957759547,0.15678391959798993
27,0.40734262534614896,0.1628140703517588
28,0.45115024045910135,0.16884422110552763
29,0.49826623803916026,0.17487437185929647
30,0.5487339764589256,0.18090452261306533
31,0.6025301217497114,0.18693467336683417
32,0.6595595778553607,0.192964824120603
33,0.7196570035758306,0.19899497487437184
34,0.7825955162217811,0.20502512562814068
35,0.8481023085671369,0.21105527638190955
36,0.9158799639167265,0.21708542713567838
37,0.9856313673947948,0.22311557788944722
38,1.0570854082456977,0.22914572864321608
39,1.1300202631705898,0.23517587939698492
40,1.20428102873655,0.24120603015075376
41,1.2797888703487745,0.2472361809045226
42,1.3565396600720971,0.25326633165829143
43,1.4345912128728577,0.25929648241206027
44,1.514039577018946,0.26532663316582916
45,1.5949862287119865,0.271356783919598
46,1.6774992855378106,0.27738693467336684
47,1.761572816253581,0.2834170854271357
48,1.8470888442946602,0.2894472361809045
49,1.933786629041984,0.29547738693467335
50,2.0212432384429557,0.3015075376884422
51,2.1088683475657635,0.307537688442211
52,2.195914727231992,0.31356783919597986
53,2.2815041970074708,0.31959798994974875
54,2.364667112343748,0.3256281407035176
55,2.444391946855096,0.3316582914572864
56,2.519680404711804,0.33768844221105526
57,2.5896028931172594,0.3437185929648241
58,2.6533491711530344,0.34974874371859294
59,2.7102695622603035,0.3557788944723618
60,2.759903191613731,0.36180904522613067
61,2.8019911427423065,0.3678391959798995
62,2.8364740352702698,0.37386934673366834
63,2.8634751087249906,0.3798994974874372
64,2.883271270524921,0.385929648241206
65,2.89625558174968,0.39195979899497485
66,2.9028952194870974,0.3979899497487437
67,2.903689040365561,0.4040201005025125
68,2.8991285094363626,0.41005025125628136
69,2.8896650371409796,0.41608040201005025
70,2.8756858056367567,0.4221105527638191
71,2.85749910116324,0.42814070351758793
72,2.8353291345827016,0.43417085427135677
73,2.8093194404709503,0.4402010050251256
74,2.7795432768352173,0.44623115577889444
75,2.746019045604296,0.4522613065326633
76,2.7087286237750487,0.45829145728643217
77,2.6676366091436297,0.464321608040201
78,2.6227087910236477,0.47035175879396984
79,2.5739285885486485,0.4763819095477387
80,2.521310685226596,0.4824120603015075
81,2.4649115600041935,0.48844221105527635
82,2.404837014284648,0.4944723618090452
83,2.3412470786690007,0.5005025125628141
84,2.2743588288226078,0.5065326633165829
85,2.20444764294464,0.5125628140703518
86,2.131847309560396,0.5185929648241205
87,2.0569491768870365,0.5246231155778894
88,1.9802002703699695,0.5306532663316583
89,1.9021000473291445,0.5366834170854271
90,1.8231952616618672,0.542713567839196
91,1.7440723244713352,0.5487437185929648
92,1.6653466005085378,0.5547738693467337
93,1.5876482863625512,0.5608040201005025
94,1.5116048605870578,0.5668341708542713
95,1.437820539919864,0.5728643216080401
96,1.366853660369845,0.578894472361809
97,1.299193355377645,0.5849246231155779
98,1.2352372514402876,0.5909547738693467
99,1.175272079930251,0.5969849246231156
100,1.1194590681409766,0.6030150753768844
101,1.0678257073284136,0.6090452261306533
102,1.020265017899059,0.615075376884422
103,0.9765427908298133,0.6211055276381909
104,0.9363125543621741,0.6271356783919597
105,0.8991372856039953,0.6331658291457286
106,0.8645162495811785,0.6391959798994975
107,0.8319148836398467,0.6452261306532663
108,0.8007954095314812,0.6512562814070352
109,0.7706458738318422,0.657286432160804
110,0.7410055792624785,0.6633165829145728
111,0.7114853318628943,0.6693467336683416
112,0.6817815231737218,0.6753768844221105
113,0.6516837096996271,0.6814070351758794
114,0.6210759597484734,0.6874371859296482
115,0.5899327376098965,0.6934673366834171
116,0.5583104360467372,0.6994974874371859
117,0.5263358273357116,0.7055276381909548
118,0.49419268701032254,0.7115577889447235
119,0.46210768511900524,0.7175879396984924
120,0.43033638739573316,0.7236180904522613
121,0.3991499214804476,0.7296482412060301
122,0.3688225969183067,0.735678391959799
123,0.33962056600372836,0.7417085427135678
124,0.31179150127646665,0.7477386934673367
125,0.28555524934309634,0.7537688442211055
126,0.26109548466964305,0.7597989949748744
127,0.23855250088878716,0.7658291457286431
128,0.2180174025260823,0.771859296482412
129,0.19952805794034723,0.7778894472361809
130,0.1830672126053562,0.7839195979899497
131,0.16856312100727727,0.7899497487437186
132,0.1558929313297422,0.7959798994974874
133,0.14488886149313535,0.8020100502512563
134,0.13534696313559932,0.808040201005025
135,0.12703801575107532,0.8140703517587939
136,0.11971986350658119,0.8201005025125627
137,0.11315033641168624,0.8261306532663316
138,0.10709981148350381,0.8321608040201005
139,0.1013624823365449,0.8381909547738693
140,0.09576551744146371,0.8442211055276382
141,0.09017548491385492,0.850251256281407
142,0.0845016807673798,0.8562814070351759
143,0.07869628646108807,0.8623115577889446
144,0.0727515660554438,0.8683417085427135
145,0.06669456132404025,0.8743718592964824
146,0.060579929078524435,0.8804020100502512
