1000 0 sync: 16|
11000 0 sync: 16|
21000 0 sync: 16|
31000 0 sync: 16|
41000 0 sync: 16|
51000 0.27419 sync: 16|
61000 0.368474 sync: 16|
71000 0.368474 sync: 16|
81000 0.35 sync: 16|
91000 0.408075 sync: 16|
101000 0.408075 sync: 16|
111000 0.456832 sync: 16|
121000 0.439938 sync: 16|
131000 0.439938 sync: 16|
141000 0.439938 sync: 16|
151000 0.439938 sync: 16|
161000 0.466025 sync: 16|
171000 0.46992 sync: 16|
181000 0.46992 sync: 16|
191000 0.4833 sync: 16|
201000 0.518359 sync: 16|
211000 0.518359 sync: 16|
221000 0.518359 sync: 16|
231000 0.518359 sync: 16|
241000 0.540322 sync: 16|
251000 0.569831 sync: 16|
261000 0.557751 sync: 16|
271000 0.632396 sync: 16|
281000 0.656079 sync: 16|
291000 0.676735 sync: 16|
301000 0.685846 sync: 16|
311000 0.692123 sync: 16|
321000 0.693848 sync: 16|
331000 0.674112 sync: 16|
341000 0.69419 sync: 16|
351000 0.692736 sync: 16|
361000 0.692736 sync: 16|
371000 0.679796 sync: 16|
381000 0.673073 sync: 16|
391000 0.673073 sync: 16|
401000 0.681994 sync: 16|
411000 0.688683 sync: 16|
421000 0.688683 sync: 16|
431000 0.723871 sync: 16|
441000 0.69688 sync: 16|
451000 0.69017 sync: 16|
461000 0.69017 sync: 16|
471000 0.700531 sync: 16|
481000 0.713055 sync: 16|
491000 0.713055 sync: 16|
501000 0.713055 sync: 16|
511000 0.718224 sync: 16|
521000 0.718224 sync: 16|
531000 0.718224 sync: 16|
541000 0.7386 sync: 16|
551000 0.722662 sync: 16|
561000 0.720401 sync: 16|
571000 0.724383 sync: 16|
581000 0.724383 sync: 16|
591000 0.719017 sync: 16|
601000 0.719017 sync: 16|
611000 0.719017 sync: 16|
621000 0.713707 sync: 16|
631000 0.713707 sync: 16|
641000 0.718787 sync: 16|
651000 0.718787 sync: 16|
661000 0.718787 sync: 16|
671000 0.713681 sync: 16|
681000 0.713681 sync: 16|
691000 0.716531 sync: 16|
701000 0.715751 sync: 16|
711000 0.714139 sync: 16|
721000 0.716523 sync: 16|
731000 0.72021 sync: 16|
741000 0.721209 sync: 16|
751000 0.721209 sync: 16|
761000 0.720808 sync: 16|
771000 0.720808 sync: 16|
781000 0.718116 sync: 16|
791000 0.718116 sync: 16|
801000 0.72625 sync: 16|
811000 0.72625 sync: 16|
821000 0.725433 sync: 16|
831000 0.724431 sync: 16|
841000 0.724431 sync: 16|
851000 0.726207 sync: 16|
861000 0.728239 sync: 16|
871000 0.728239 sync: 16|
881000 0.719106 sync: 16|
891000 0.727256 sync: 16|
901000 0.738631 sync: 16|
911000 0.737356 sync: 16|
921000 0.74144 sync: 16|
931000 0.764047 sync: 16|
941000 0.764047 sync: 16|
951000 0.764047 sync: 16|
961000 0.775439 sync: 16|
971000 0.778263 sync: 16|
981000 0.779272 sync: 16|
991000 0.786329 sync: 16|
1001000 0.786329 sync: 16|
1011000 0.790651 sync: 16|
1021000 0.790651 sync: 16|
1031000 0.789884 sync: 16|
1041000 0.789884 sync: 16|
1051000 0.793671 sync: 16|
1061000 0.790544 sync: 16|
1071000 0.789126 sync: 16|
1081000 0.781057 sync: 16|
1091000 0.779521 sync: 16|
1101000 0.780469 sync: 16|
1111000 0.784997 sync: 16|
1121000 0.780802 sync: 16|
1131000 0.776529 sync: 16|
1141000 0.851108 sync: 16|
1151000 0.850313 sync: 16|
1161000 0.846448 sync: 16|
1171000 0.852872 sync: 16|
1181000 0.854296 sync: 16|
1191000 0.85077 sync: 16|
1201000 0.853657 sync: 16|
1211000 0.853649 sync: 16|
1221000 0.851959 sync: 16|
1231000 0.851959 sync: 16|
1241000 0.851959 sync: 16|
1251000 0.855471 sync: 16|
1261000 0.862401 sync: 16|
1271000 0.865821 sync: 16|
1281000 0.877002 sync: 16|
1291000 0.880268 sync: 16|
1301000 0.880268 sync: 16|
1311000 0.883506 sync: 16|
1321000 0.883506 sync: 16|
1331000 0.894501 sync: 16|
1341000 0.892384 sync: 16|
1351000 0.884979 sync: 16|
1361000 0.88364 sync: 16|
1371000 0.885112 sync: 16|
1381000 0.883728 sync: 16|
1391000 0.886061 sync: 16|
1401000 0.893517 sync: 16|
1411000 0.893517 sync: 16|
1421000 0.896483 sync: 16|
1431000 0.896483 sync: 16|
1441000 0.896483 sync: 16|
1451000 0.89502 sync: 16|
1461000 0.89502 sync: 16|
1471000 0.89502 sync: 16|
1481000 0.896304 sync: 16|
1491000 0.896304 sync: 16|
1501000 0.892978 sync: 16|
1511000 0.892978 sync: 16|
1521000 0.88833 sync: 16|
1531000 0.889799 sync: 16|
1541000 0.889354 sync: 16|
1551000 0.889354 sync: 16|
1561000 0.889354 sync: 16|
1571000 0.889354 sync: 16|
1581000 0.889354 sync: 16|
1591000 0.892192 sync: 16|
1601000 0.896238 sync: 16|
1611000 0.896238 sync: 16|
1621000 0.903058 sync: 16|
1631000 0.900112 sync: 16|
1641000 0.902789 sync: 16|
1651000 0.901288 sync: 16|
1661000 0.901288 sync: 16|
1671000 0.901288 sync: 16|
1681000 0.901555 sync: 16|
1691000 0.90018 sync: 16|
1701000 0.898213 sync: 16|
1711000 0.898213 sync: 16|
1721000 0.89685 sync: 16|
1731000 0.900661 sync: 16|
1741000 0.899613 sync: 16|
1751000 0.903013 sync: 16|
1761000 0.902377 sync: 16|
1771000 0.902377 sync: 16|
1781000 0.902229 sync: 16|
1791000 0.902229 sync: 16|
1801000 0.917943 sync: 16|
1811000 0.926696 sync: 16|
1821000 0.962499 sync: 16|
1831000 0.965583 sync: 16|
1841000 0.974524 sync: 16|
1851000 0.980788 sync: 16|
1861000 0.980643 sync: 16|
1871000 0.981057 sync: 16|
1881000 0.986012 sync: 16|
1891000 0.989721 sync: 16|
1901000 0.990986 sync: 16|
1911000 0.997053 sync: 16|
1921000 0.997554 sync: 16|
1931000 0.998377 sync: 16|
1941000 1.00168 sync: 16|
1951000 1.00164 sync: 16|
1961000 1.00175 sync: 16|
1971000 1.00123 sync: 16|
1981000 1.00216 sync: 16|
1991000 1.00028 sync: 16|
2001000 1.00341 sync: 16|
2011000 1.00366 sync: 16|
2021000 1.00638 sync: 16|
2031000 1.00471 sync: 16|
2041000 1.00503 sync: 16|
2051000 1.00409 sync: 16|
2061000 1.00606 sync: 16|
2071000 1.00519 sync: 16|
2081000 1.00851 sync: 16|
2091000 1.00785 sync: 16|
2101000 1.00979 sync: 16|
2111000 1.01319 sync: 16|
2121000 1.0121 sync: 16|
2131000 1.01293 sync: 16|
2141000 1.01491 sync: 16|
2151000 1.01431 sync: 16|
2161000 1.014 sync: 16|
2171000 1.01364 sync: 16|
2181000 1.01491 sync: 16|
2191000 1.01616 sync: 16|
