fpr,tpr_upper,tpr_lower,tpr
0.47,0.9626619196962501,0.9458261683256449,0.9542440440109475
0.48,0.9634492184753128,0.9467655093952257,0.9551073639352693
0.49,0.9642356717048995,0.9477056960142826,0.955970683859591
0.5,0.9650212555695099,0.9486467519983155,0.9568340037839127
0.51,0.9658059450657926,0.9495887023506763,0.9576973237082345
0.52,0.9665897139175612,0.9505315733475512,0.9585606436325562
0.53,0.967372534482816,0.9514753926309399,0.959423963556878
0.54,0.9681543776518323,0.9524201893105672,0.9602872834811997
0.55,0.9689352127352406,0.9533659940758024,0.9611506034055215
0.56,0.9697150073408717,0.9543128393188148,0.9620139233298433
0.57,0.970493727237953,0.955260759270377,0.962877243254165
0.58,0.9712713362070342,0.9562097901499391,0.9637405631784867
0.59,0.9720477958737586,0.9571599703318583,0.9646038831028084
0.6,0.9728230655243052,0.9581113405299552,0.9654672030271302
0.61,0.9735971018999664,0.9590639440029375,0.9663305229514519
0.62,0.9743698589679002,0.9600178267836472,0.9671938428757737
0.63,0.9751412876645892,0.9609730379356017,0.9680571628000955
0.64,0.975911335607924,0.9619296298409105,0.9689204827244172
0.65,0.9766799467730847,0.9628876585243933,0.969783802648739
0.66,0.9774470611264946,0.9638471840196267,0.9706471225730606
0.67,0.9782126142110155,0.9648082707837493,0.9715104424973824
0.68,0.9789765366741973,0.965770988169211,0.9723737624217041
0.69,0.9797387537297214,0.9667354109623304,0.9732370823460259
0.7,0.9804991845400892,0.9677016200006061,0.9741004022703477
0.71,0.9812577415059974,0.9686697028833414,0.9749637221946694
0.72,0.9820143294445481,0.9696397547934342,0.9758270421189912
0.73,0.9827688446342596,0.9706118794523663,0.9766903620433129
0.74,0.9835211736994849,0.9715861902357843,0.9775536819676346
0.75,0.9842711922999272,0.9725628114839855,0.9784170018919564
0.76,0.9850187635819208,0.9735418800506355,0.9792803218162781
0.77,0.9857637363362789,0.9745235471449208,0.9801436417405999
0.78,0.986505942791722,0.9755079805381213,0.9810069616649216
0.79,0.987245195951654,0.9764953672268327,0.9818702815892434
0.8,0.9879812863531308,0.9774859166739995,0.9827336015135651
0.81,0.9887139780869166,0.978479864788857,0.9835969214378868
0.82,0.9894430038615829,0.9794774788628342,0.9844602413622086
0.83,0.9901680588149412,0.9804790637581194,0.9853235612865303
0.84,0.9908887926606991,0.9814849697610051,0.9861868812108521
0.85,0.9916047995876658,0.9824956026826819,0.9870502011351738
0.86,0.9923156050712448,0.9835114370477464,0.9879135210594956
0.87,0.9930206483582596,0.984533033609375,0.9887768409838174
0.88,0.9937192587517878,0.9855610630644904,0.9896401609081391
0.89,0.9944106227810678,0.9865963388838537,0.9905034808324608
0.9,0.9950937375682789,0.9876398639452861,0.9913668007567825
0.91,0.9957673425555453,0.9886928988066632,0.9922301206811043
0.92,0.9964298158815271,0.989757065329325,0.993093440605426
0.93,0.9970790100679412,0.9908345109915544,0.9939567605297478
0.94,0.9977119769211541,0.991928183986985,0.9948200804540696
0.95,0.9983244738298006,0.993042326926982,0.9956834003783913
0.96,0.9989099920976953,0.9941834485077307,0.996546720302713
0.97,0.9994575799653534,0.995362500488716,0.9974100402270347
0.98,0.9999458927175108,0.9966008275852022,0.9982733601513565
0.99,1.0003198504740212,0.9979535096773352,0.9991366800756782
1.0,1.0,1.0,1.0
