,human,ai,humanstd,aistd,k,human_ci,ai_ci
0,0.26008150100753896,0.28591876582412606,0.1265013671959362,0.11579731311518979,1,0.033173240674038415,0.030366249966510866
1,0.6631736597062096,0.5341348335963532,0.19390134328242203,0.20245515867904187,10,0.05084795579927744,0.053091076036814934
2,0.7708334693343939,0.6769005844669997,0.13761023784942217,0.09266978973481055,50,0.03608638895040496,0.024301375599552897
3,0.7640814384957672,0.6380991019753026,0.10358499057364733,0.09283013351276906,100,0.02716373663531434,0.024343423546185475
4,0.7635144319021003,0.6300126065905485,0.09881273956384595,0.08708791059004459,125,0.025912279557701434,0.022837604698200415
5,0.7553440919722025,0.6226755630383167,0.08822842990425071,0.08794750597111453,150,0.023136690174841528,0.023063021743807182
