fpr,tpr_upper,tpr_lower,tpr
0.0,0.0,0.0,0.0
0.01,0.06986927598904055,0.05118545832977685,0.0605273671594087
0.02,0.16877794777051497,0.14045097751913743,0.1546144626448262
0.03,0.22816155354269432,0.19612929743613108,0.2121454254894127
0.04,0.2527544064354961,0.21947891358048469,0.2361166600079904
0.05,0.2923601373253878,0.25738017430066085,0.2748701558130243
0.06,0.32936472774325354,0.2930883285891476,0.31122652816620056
0.07,0.3739219864639362,0.33642559643658304,0.3551737914502596
0.08,0.4082333337184975,0.37003274698465854,0.38913304035157803
0.09,0.4382258118699708,0.3995688345543199,0.41889732321214534
0.1,0.46012070126315296,0.42122168786988723,0.4406711945665201
0.11,0.4819776259413969,0.44291250590039277,0.46244506592089485
0.12,0.5141932232058611,0.47501972126077885,0.49460647223332
0.13,0.5365562171498675,0.4974030317514509,0.5169796244506591
0.14,0.548520236820868,0.5094102465990281,0.5289652417099481
0.15,0.5740055911051719,0.5350635259543567,0.5545345585297643
0.16,0.603606330398227,0.5649913523824363,0.5842988413903316
0.17,0.6196677161660026,0.5812911332147405,0.6004794246903715
0.18,0.6357072729457758,0.5976127430350471,0.6166600079904114
0.19,0.6648244814045312,0.6273582326719105,0.6460913570382208
0.2,0.6767258781552319,0.6395612439648906,0.6581435610600612
0.21,0.6886139411307769,0.6517775890330265,0.6701957650819017
0.22,0.7004883103710902,0.6640076278363942,0.6822479691037422
0.23,0.7123485810989008,0.6762517651522644,0.6943001731255826
0.24,0.7314513818370941,0.6960356337442083,0.7137435077906512
0.25,0.744773513374143,0.709880901328214,0.7273272073511785
0.26,0.7629601422534941,0.7288496859526586,0.7459049141030764
0.27,0.7707699114573998,0.7370207397611379,0.7538953256092689
0.28,0.7836387944573381,0.7505202147316353,0.7670795045944867
0.29,0.7982350658884813,0.7658879864487141,0.7820615261685977
0.3,0.8077545542996766,0.7759450062276906,0.7918497802636836
0.31,0.8172600124736344,0.7860160562439045,0.8016380343587695
0.32,0.8267506636883186,0.7961019132193923,0.8114262884538554
0.33,0.8362256273016136,0.806203457796269,0.8212145425489413
0.34,0.8520822967386421,0.823187379649692,0.8376348381941671
0.35,0.8584721020620961,0.8300616574265177,0.8442668797443069
0.36,0.8648528675358387,0.8369449750530547,0.8508989212944467
0.37,0.8712240955111406,0.8438378301780325,0.8575309628445865
0.38,0.8838592022371646,0.8575710814224439,0.8707151418298043
0.39,0.8901220345271996,0.8644125240025646,0.8772672792648821
0.4,0.8963729567278412,0.871265876672079,0.8838194166999601
0.41,0.9026110895479913,0.8781320187220847,0.890371554135038
0.42,0.9139479311744465,0.890686507499145,0.9023172193367958
0.43,0.9167835582715846,0.8938436890316512,0.9053136236516179
0.44,0.9196156806831464,0.8970043752497341,0.9083100279664402
0.45,0.9259837230419639,0.9041401283363819,0.9150619256891729
0.46,0.9295169245209695,0.9081179136731975,0.9188174190970835
0.47,0.9330433415336837,0.9121024834763042,0.922572912504994
0.48,0.9365625185076839,0.9160942933181252,0.9263284059129046
0.49,0.9433816076507643,0.9238776812026118,0.933629644426688
0.5,0.9466812843859166,0.9276694946792053,0.937175389532561
0.51,0.9499723343826347,0.931469934894233,0.9407211346384339
0.52,0.9532540242271713,0.9352797352614425,0.9442668797443069
0.53,0.9565255029458146,0.9390997467545452,0.9478126248501799
0.54,0.9597857736468481,0.9429309662652575,0.9513583699560528
0.55,0.9630336556842857,0.9467745744395658,0.9549041150619257
0.56,0.9684454753440366,0.9532484918952764,0.9608469836196565
0.57,0.9706154961606179,0.9558727179824107,0.9632441070715143
0.58,0.9727770584256376,0.9585054026211065,0.965641230523372
0.59,0.9749292947476395,0.9611474132028203,0.9680383539752299
0.6,0.9797909332144088,0.9672060037945138,0.9734984685044613
0.61,0.9807319146943643,0.96839579871621,0.9745638567052871
0.62,0.9831297274498425,0.9714581004899632,0.9772939139699028
0.63,0.9845811846970277,0.9733359813703583,0.978958583033693
0.64,0.9860234441347471,0.9752230600602192,0.9806232520974831
0.65,0.9874553182523653,0.977120524070181,0.9822879211612732
0.66,0.9888753339150831,0.9790298465350433,0.9839525902250632
0.67,0.9912843261686564,0.9823473158609082,0.9868158210147823
0.68,0.9922775218296734,0.9837512436517489,0.9880143827407112
0.69,0.9932597656890385,0.9851661232442417,0.9892129444666401
0.7,0.9942291965483794,0.9865938158367586,0.990411506192569
0.71,0.9951833504195352,0.9880367854174607,0.9916100679184979
0.72,0.9965781569252364,0.9902376640895459,0.9934079105073912
0.73,0.9973283962182307,0.9914850276730998,0.9944067119456652
0.74,0.997911793666158,0.9924997125264109,0.9952057530962845
0.75,0.9981966302551594,0.9930139170880287,0.995605273671594
0.76,0.9984760514936808,0.9935335370001266,0.9960047942469037
0.77,0.998749225454942,0.9940594041894845,0.9964043148222133
0.78,0.999015081523669,0.9945925892713768,0.9968038353975229
0.79,0.9992722017970744,0.9951345101485908,0.9972033559728326
0.8,0.999518639246846,0.9956871138494383,0.9976028765481422
0.81,0.9998255655652899,0.9964455757318202,0.9981355706485551
0.82,0.9998973726607994,0.9966401156865174,0.9982687441736584
0.83,1.0000463823116925,0.9970770695460784,0.9985617259288855
0.84,1.00012139362256,0.9973216746954588,0.9987215341590093
0.85,1.0001908957747736,0.9975717890034926,0.9988813423891331
0.86,1.0002536584466382,0.9978286427918757,0.9990411506192569
0.87,1.0003363492185484,0.998265328767868,0.9993008389932082
0.88,1.000359463226832,0.9984419750472391,0.9994007191370355
0.89,1.000375852622104,0.998625345939622,0.999500599280863
0.9,1.000383160518852,0.9988977024455906,0.9996404314822214
0.91,1.000380649184072,0.9989801178954324,0.9996803835397523
0.92,1.000375387216598,0.9990652839779688,0.9997203355972833
0.93,1.0003667597282937,0.9991538155813349,0.9997602876548143
0.94,1.0003538814994657,0.9992465979252247,0.9998002397123452
0.95,1.000335393932203,0.9993449896075491,0.9998401917698762
0.96,1.0003090100481478,0.9994512776066664,0.9998801438274071
0.97,1.0002702706835789,0.9995699210862974,0.9999200958849381
0.98,1.0002076638638184,0.9997124320211198,0.9999600479424691
0.99,1.0,1.0,1.0
1.0,1.0,1.0,1.0
