,perplexity,prediction,percentage,entropy_rate,rates
11,62.59,Human,78.0,0.45535880748145724,"[0.44301767085646016, 0.38222911909670765, 0.5971589267756354, 0.5970850155344061, 0.4162307795995546, 0.5078964093766525, 0.4023489125697003, 0.4131580091255314, 0.6139830019756032, 0.549684037938485, 0.4007414677800984, 0.5968896258288287, 0.4992710103949002, 0.5427221531612236, 0.37386592038951216, 0.3589286399415748, 0.42348805915619514, 0.35843008028409157, 0.5424052320731126, 0.574604992320889, 0.3614419206694908, 0.5948110052926536, 0.6477286335368695, 0.49453517224067317, 0.4045788734490545, 0.4265840582165929, 0.38661366240593814, 0.5152382235536915, 0.36088796103619813, 0.5188551624553391, 0.36605918677469484, 0.5580717510171844, 0.39456136569248756, 0.42082257505389287, 0.428542645105975, 0.3777868125424283, 0.3631563745705367, 0.3347477554532199, 0.3734531248677209, 0.3721537912923507, 0.37494198733359685]"
12,48.11,Human,46.62,0.5649325490104157,"[0.7082794807171588, 0.6312863569701279, 0.6382200053170178, 0.6361373323662397, 0.6987763517595155, 0.6801387595084873, 0.589158438462807, 0.6590711913287073, 0.7290987448259509, 0.6025354090757943, 0.722058412716805, 0.5947456136770414, 0.0, 0.6187196449133705, 0.6077067326661643, 0.6116718723575542, 0.5940025348646647, 0.6943714859577179, 0.5928225970890906, 0.6193756081699834, 0.0, 0.6037398720587157, 0.0, 0.6733535209405922, 0.6642345397752504, 0.6291027241703442, 0.6224573433187792, 0.5483730375377006, 0.615299682620583, 0.6381611127126113, 0.0, 0.6807424406169862, 0.0, 0.7133165804941392, 0.6531543533187496, 0.7033733228341528, 0.7751971683308263, 0.6239687643657795, 0.6469678971384181, 0.6453928052423807, 0.4972227712068283]"
13,26.57,Human,70.15,0.6239962980673077,"[0.5920479730378686, 0.6506054036803408, 0.7942218047881437, 0.0, 0.6091566264748345, 0.6224593741247921, 0.7941184246681254, 0.6374467199141927, 0.6383118923345031, 0.6139423346328559, 0.6063940564365494, 0.0, 0.6045879955197105, 0.6417757789216347, 0.7220406689936106, 0.8026953644904914, 0.6506311103324078, 0.7181200576298669, 0.0, 0.6301407044787742, 0.6357215199027741, 0.7051467911009623, 0.63433885166762, 0.6067823833675976, 0.0, 0.5965530363801154, 0.7844406044559091, 0.7532838390837071, 0.6383974695911562, 0.8306244624039987, 0.6189164275761022, 0.609633584306676, 0.7063503918186878, 0.7625304687660031, 0.725987858739184, 0.7759789040348963, 0.7501457494072699, 0.6501759320884323, 0.7768373064160878, 0.8712198165693322, 0.8220865326243992]"
14,42.81,Human,37.75,0.4018311140337074,"[0.4450653223693192, 0.357264418648707, 0.36201598321830575, 0.44572318233327296, 0.3958642619276817, 0.3859191920899145, 0.37155671453083194, 0.35949753542224705, 0.38561434224208224, 0.49779255710217085, 0.3579008775764486, 0.40926613916242843, 0.36740805012200706, 0.460539351946528, 0.45735082160283197, 0.3647494356531974, 0.4430951228848198, 0.47253037005000936, 0.37070894010683925, 0.38367013294885577, 0.3963544327400299, 0.34168153600530865, 0.3659474874968474, 0.4924312855979672, 0.3614813203995001, 0.34356806902390724, 0.4186481525909887, 0.4444933358924196, 0.42860312344545937, 0.41752890712118834, 0.4383474523966102, 0.5077330091950227, 0.44907104906508283, 0.37977876017437745, 0.35952193766412577, 0.3735595964039947, 0.35772029242905756, 0.37084717986923227, 0.38227099184277175, 0.4010246249602309, 0.350930379129387]"
15,50.14,Human,64.52,0.4758457611857595,"[0.5839838447309353, 0.6245249688499008, 0.6254274397017874, 0.6109467205109843, 0.0, 0.0, 0.6359630993653317, 0.0, 0.5577095703780985, 0.0, 0.6330736395821327, 0.5928488213361951, 0.625268884062578, 0.0, 0.5799238235748059, 0.628423025842648, 0.6655348202789957, 0.6834586388899365, 0.5630037321712257, 0.0, 0.5976025545738447, 0.0, 0.6752883130358971, 0.0, 0.0, 0.6203266049551315, 0.6059662200844633, 0.6504957391732836, 0.6661272802980831, 0.6293236454712303, 0.0, 0.6763685547121694, 0.6263166130660068, 0.6571201386901113, 0.6173886665629095, 0.6907902015951131, 0.6493515936990716, 0.6238736095306201, 0.6225792707312995, 0.6471615912519388, 0.6435045819094084]"
16,49.79,Human,55.26,0.5516718651787388,"[0.0, 0.6890727529036249, 0.6644196902637688, 0.6552134196145651, 0.7382181793484541, 0.6742422904039541, 0.6816745556943108, 0.7300523480710351, 0.6096387591192297, 0.5604986333363828, 0.6552066068426218, 0.0, 0.0, 0.7236785559667962, 0.7257089942264674, 0.6952894089578239, 0.7157081869554176, 0.672022372401516, 0.6649022191245431, 0.6856192785308732, 0.0, 0.7262052060074992, 0.6609142479165708, 0.0, 0.0, 0.6729200451126719, 0.636006732321922, 0.0, 0.670585529063221, 0.6775970255765296, 0.6525208456507192, 0.0, 0.7745493582404058, 0.6605799306545219, 0.7378339049529815, 0.6897412295750317, 0.7314709068645405, 0.6785246020654877, 0.7225252100952727, 0.6990280816474345, 0.6863773648220945]"
17,45.38,Human,23.73,0.6289944894820688,"[0.0, 0.657795313808167, 0.6512737494131403, 0.6825075813590576, 0.7605395908374016, 0.5994253975792954, 0.5833253379269753, 0.6658015333908269, 0.6807350941595617, 0.7287473306726023, 0.58903955507064, 0.7097662328226559, 0.58903955507064, 0.0, 0.6585916868741736, 0.6979349908261456, 0.0, 0.7143711866944548, 0.7399882314594679, 0.6739329814121852, 0.7151030074834359, 0.6408099621317481, 0.6591222045541999, 0.7441427771458282, 0.7040543671062999, 0.6344611730153773, 0.7320838913920968, 0.7297578383870112, 0.5977431485820386, 0.7345652687017332, 0.6634468168672479, 0.7178379944190183, 0.6546201125621259, 0.6317976737958438, 0.7256917571321316, 0.697437878910808, 0.6361925908349358, 0.7024687454198456, 0.7127099266559453, 0.7001242512620652, 0.6717873330276919]"
18,45.21,Human,73.28,0.43908716152153243,"[0.0, 0.0, 0.7910447072045579, 0.8535026773068707, 0.654220932944115, 0.0, 0.7889277782144412, 0.0, 0.0, 0.7038462686966814, 0.6975553609807789, 0.6881822155031574, 0.0, 0.7575837895712947, 0.7114742750110034, 0.0, 0.0, 0.0, 0.0, 0.7241138323971843, 0.0, 0.0, 0.0, 0.8044517553583019, 0.7899614078433026, 0.6737443964013344, 0.0, 0.691211449433905, 0.0, 0.0, 0.0, 0.7215673874618419, 0.8780928147324388, 0.7933605100189169, 0.7307453271795379, 0.7580586956391667, 0.740792199235216, 0.7175116588707341, 0.83016154437175, 0.7952206780118031, 0.7072419599944967]"
19,33.9,Human,66.54,0.5017083072123696,"[0.7288296655984606, 0.6100898022469973, 0.0, 0.7636871750876509, 0.5748281380383005, 0.7461280647651233, 0.7036366615983513, 0.7202271836587131, 0.7489532296714572, 0.0, 0.7268845307120531, 0.0, 0.6770708906596076, 0.787527586515985, 0.0, 0.7049101822415724, 0.6456690063814694, 0.0, 0.5303945691021135, 0.5881122989680605, 0.0, 0.0, 0.0, 0.7375830413375137, 0.0, 0.0, 0.719823641495811, 0.0, 0.7039999465705684, 0.8168966290045365, 0.6996374926918343, 0.5608251454262381, 0.6376198589305191, 0.7387443675539417, 0.7458517679008557, 0.736374023894692, 0.6874401848448101, 0.6977401873563359, 0.5953875935090401, 0.6659870432903203, 0.5691806866542161]"
20,54.34,Human,49.87,0.48731945812241007,"[0.6088585771545958, 0.5749123281060178, 0.40540079572040466, 0.48647407016785377, 0.5777374216373622, 0.5863607212917448, 0.55095354776318, 0.39813831385707993, 0.0, 0.47609667772677283, 0.6333130275996345, 0.0, 0.534487938254538, 0.45218909554189657, 0.5812878815224237, 0.5181179389806667, 0.5869445614479083, 0.5291269396706363, 0.3988183695218254, 0.5570735133237139, 0.4544710046317268, 0.46378106035241823, 0.0, 0.5948664217921751, 0.4755086456430419, 0.47005126546434706, 0.5600167886846775, 0.4544710046317268, 0.5209819784456835, 0.5545342859477602, 0.5295326334870546, 0.551584898297961, 0.5342259253804787, 0.5347761432409089, 0.5202744698490634, 0.524405566540977, 0.603842880672821, 0.5643909618972045, 0.5044675889766864, 0.5600705633634705, 0.5475519764303738]"
21,34.04,Human,82.5,0.4568140197901912,"[0.5591459225729509, 0.49708962959231134, 0.0, 0.5488480257319487, 0.5207363912849283, 0.5381867908837147, 0.4556680699347133, 0.552135620809764, 0.5255039350833128, 0.45774232950713867, 0.0, 0.4687307153186038, 0.5993817459769958, 0.5386261749402798, 0.5439359876034718, 0.0, 0.5384114100151627, 0.5548247567859275, 0.5656032874954207, 0.5373514469655939, 0.49820269418679924, 0.481478179515403, 0.47225013061981513, 0.5241630563651162, 0.0, 0.5431293235634412, 0.500772946710477, 0.5593538209304542, 0.43608426735888095, 0.0, 0.5288763248498498, 0.500103716337621, 0.5232895750773774, 0.4923817476690801, 0.5629449190974379, 0.4880675994465168, 0.5502571358669727, 0.5015427257612655, 0.5078438898302525, 0.5184814156738281, 0.5382291020350092]"
22,46.38,Human,65.44,0.7716530686308749,"[0.8632272206232587, 1.0448797014333893, 0.0, 1.0600256456495942, 0.8848826218155375, 0.0, 1.0023115661367346, 0.0, 0.8819748388760745, 0.8055043448132974, 0.8877761527979364, 0.6608396675052499, 0.9191528803822199, 0.8746815915450565, 0.0, 1.0663060945204983, 0.9713408305942623, 0.0, 0.0, 0.9089912282441808, 0.9590395260832341, 0.8840590101131703, 0.7942556459034424, 1.0419481530640802, 0.9393631748882816, 0.8831836735360591, 0.8365840500174674, 0.8960601642717817, 0.9397033201629954, 0.9070146041068112, 0.9150240900442552, 0.8761497469253705, 0.7640369887219619, 0.8799865875059669, 0.9488391145969546, 0.8914632957413201, 0.7762057761051298, 0.9528841004677101, 0.895993692005405, 0.9137752813746635, 0.9103114332925172]"
23,58.45,Human,89.23,0.5377446620433576,"[0.0, 0.6480941107185028, 0.5549068198670184, 0.6492718363062965, 0.6144413232603293, 0.60345717757767, 0.5824034134124948, 0.5835684144539995, 0.5436029308290968, 0.0, 0.6342001397870282, 0.6042971792373191, 0.604629075825138, 0.5997759117270424, 0.6142856309473167, 0.5420325426470082, 0.604346292560405, 0.0, 0.6421595674276185, 0.5591842554634582, 0.5509219907154027, 0.6284340110179119, 0.0, 0.6346359810615966, 0.6188296325000637, 0.6332121294076355, 0.6432516599310949, 0.6542888540142344, 0.5305505950125353, 0.6156329236067084, 0.5529009510937172, 0.6137678614079572, 0.5528937154200684, 0.5716357403640423, 0.6050687143317381, 0.6042572048792781, 0.5499969573270582, 0.6029337308242282, 0.5626630078002203, 0.5641289812647138, 0.5728698797497067]"
24,27.17,Human,81.52,0.5001450901400684,"[0.4971388786143502, 0.47642491420904376, 0.4754078698141878, 0.5201439410943194, 0.5422687709449046, 0.50421680978684, 0.47642491420904376, 0.5293604506556543, 0.4743908254193319, 0.5451369525033539, 0.48391247803817744, 0.45088023190081045, 0.46000730362933945, 0.5123536697164808, 0.48931827338633815, 0.5059632878467921, 0.43777856073451904, 0.43444822836471525, 0.4943034355141858, 0.48685919432463987, 0.6132045455025784, 0.44797124450771886, 0.46598826836066143, 0.4239793926349238, 0.4991437594401407, 0.4768102304149615, 0.46891179234530167, 0.39995888878856006, 0.49699053973360946, 0.6138883337879607, 0.4601809188107658, 0.48979932585119385, 0.43735925072008885, 0.4772839633873656, 0.5648872702299186, 0.5479893870606153, 0.556182643970571, 0.5295423739020758, 0.5862179540906212, 0.577942662923705, 0.5749769585724422]"
25,27.96,Human,81.62,0.6504847185715052,"[0.5527649233939139, 0.7799310601616691, 0.7200797900870689, 0.48535717365105796, 0.7114995184945335, 0.35683086295915156, 0.6604095642336577, 0.6644429488556056, 0.5806182760433708, 0.5576941445822554, 0.6880517667582049, 0.7256093317398241, 0.6518091478814373, 0.41687037423000534, 0.5282812190754811, 0.7486451215249268, 0.37443933480462416, 0.8008223678876834, 0.8372963018543971, 0.789675380765029, 0.5984407710844977, 0.7948934178070102, 0.4502260073316097, 0.692250982552517, 0.7029786161068217, 0.6953262049987367, 0.666556163622304, 0.3912435640138092, 0.5356253675497165, 0.6786616654604927, 0.6049268685642346, 0.8257163301580642, 0.7220091004969011, 0.683737527872002, 0.6861308529657386, 0.6441608688274534, 0.7817309529776304, 0.7825893987205396, 0.7029266650540509, 0.711679834792656, 0.686933691491038]"
26,46.35,Human,89.57,0.6294769701062227,"[0.7625589470747898, 0.9190779597430049, 0.0, 0.0, 0.7465153094910612, 0.7422855686171309, 0.8505260755512394, 0.0, 0.0, 0.7560702608438774, 0.7169143020230931, 0.7582168072280526, 0.6889121281127714, 0.7499626874936776, 0.0, 0.72176103664336, 0.9319207973224799, 0.7016010936796154, 0.8566388171520242, 0.7471265506333683, 0.0, 0.7434369019139658, 0.7530975679372665, 0.7657174754035753, 0.7224821841249663, 0.7299605134809518, 0.7656533266009007, 0.8461047924963203, 0.0, 0.7261441717300701, 0.0, 0.737306460872389, 0.9215902199672549, 0.7991497924888499, 0.7706315856424995, 0.7828218962550776, 0.8811467390208002, 0.8859128212926207, 0.7541430918861676, 0.8341456729172078, 0.7390222187147012]"
27,31.28,Human,74.28,0.5973345259637035,"[0.7028102245512219, 0.6471540744056323, 0.4827612968651576, 0.4284584336929227, 0.6415816394325425, 0.7027841745684223, 0.5699629919295276, 0.590145624555711, 0.5058708756621099, 0.7003353896378397, 0.6528260746375244, 0.42282546502097834, 0.6728441888326852, 0.425918267707279, 0.44392789698249846, 0.3947679045811141, 0.6447354862957649, 0.5848283777834365, 0.4390998456371986, 0.6266471472574673, 0.6700944695867365, 0.6736138110666958, 0.6249933158817589, 0.4475483530775636, 0.6351879294950792, 0.6672854824761467, 0.6859546851614688, 0.6891230203868671, 0.6948477503049311, 0.6888500600559228, 0.7002515927801061, 0.524888762859918, 0.4184181415569675, 0.6349037977594224, 0.6003948055883194, 0.69207447944134, 0.6574364154530647, 0.6139088536772286, 0.6124582522927312, 0.6358517221432305, 0.642344483429315]"
28,36.8,Human,51.76,0.5093901464114351,"[0.8177598300322725, 0.0, 0.0, 0.8859365765263605, 0.0, 0.7513873781286768, 0.6379678714896653, 0.7741611329784817, 0.759984823811285, 0.7536733371872589, 0.0, 0.0, 0.7653095004935389, 0.7645078157496472, 0.8291341540791578, 0.7468547701723043, 0.0, 0.0, 0.0, 0.8595722474154457, 0.0, 0.0, 0.7570075411869858, 0.7818319168755047, 0.7907454361337858, 0.7643657302501655, 0.7540157530420092, 0.7473001761878869, 0.0, 0.0, 0.0, 0.7757091976351848, 0.0, 0.8785398155230699, 0.7563576447058376, 0.728921580691241, 0.7462389340701283, 0.8256237252005659, 0.7485651593113068, 0.740302805668884, 0.7432211483221853]"
29,36.7,Human,79.38,0.4724143665760108,"[0.44452289041222176, 0.46418447940368485, 0.4437493204218056, 0.47244200235507994, 0.44408915688654427, 0.46450832635637324, 0.47612945219852854, 0.48065553541861095, 0.4952848864085448, 0.4605074024149154, 0.4710373189739283, 0.4715235897269842, 0.5102462878811291, 0.4991749331913658, 0.4562895126317364, 0.4459987950856464, 0.45936682133585477, 0.5046345877958811, 0.4429823377004879, 0.4957195670730611, 0.45059287036268025, 0.502619623777826, 0.47130822088709795, 0.46533764112317205, 0.42637222652069845, 0.5067982678449027, 0.41922047505412835, 0.5021671396191685, 0.4981644831615499, 0.49743748320068376, 0.5061888456683361, 0.4878867396174787, 0.44886837557694964, 0.4580642261357624, 0.4848940314626875, 0.46698370511962345, 0.477333059584728, 0.49031123751811984, 0.5146671384986504, 0.4591531515951516, 0.4315728836146588]"
31,53.64,Human,64.11,0.7724562464825117,"[0.6992933337049637, 0.7280284963716174, 0.7706525621360871, 0.7202514194363645, 0.7333634386525933, 0.636652162414779, 0.7926041776239219, 0.782615052984166, 0.6935475848622088, 0.7837377889205951, 0.7722024593515323, 0.7901195781606413, 0.7202492094162687, 0.8719985845293691, 0.7737083404830954, 0.847987533167833, 0.780935026705945, 0.881400955172632, 0.7606150469605132, 0.7704066605308443, 0.772240149457227, 0.8091443649468174, 0.7512158145168466, 0.7343870852198521, 0.7472093211792207, 0.7935282880669559, 0.8148723612084422, 0.7615330456047892, 0.7869217742378595, 0.7909413684545117, 0.7692981732267095, 0.7533269929050544, 0.7716699068184911, 0.7734289858704099, 0.6844179357710983, 0.779555260644993, 0.7992495702785014, 0.8328458371529749, 0.8089373456480907, 0.8055077739038884, 0.8201053390842745]"
32,25.22,Human,80.03,0.6449071509985796,"[0.7104005264640246, 0.0, 0.6827744793859787, 0.8713396888619809, 0.7005617828671695, 0.7056993234112615, 0.6814780414462785, 0.6965495840348269, 0.6839012260556171, 0.7155246739186677, 0.7480574096630667, 0.6793997463382563, 0.8234096028870307, 0.7902270630390364, 0.8282442646676047, 0.6877945389451681, 0.7018097122600762, 0.6861635811437404, 0.0, 0.0, 0.8988235121375177, 0.7706155037902361, 0.0, 0.6708160333421587, 0.7077226952178749, 0.7291406431092955, 0.9063125936388998, 0.0, 0.7087840037699392, 0.6877906038068025, 0.0, 0.6869732079546359, 0.7068694704048423, 0.795270865406804, 0.7233911089555055, 0.8126682246302679, 0.8565883388321794, 0.8483149193768524, 0.9451772604696771, 0.8999092366154627, 0.6926897240930221]"
33,41.94,Human,49.96,0.6600752829896797,"[0.7140253022873934, 0.6632113717467443, 0.7426358953292593, 0.7354150684358799, 0.75758338875751, 0.7216136956465632, 0.0, 0.7066674802266134, 0.7195496229400674, 0.5855741673469962, 0.7445969123399694, 0.7734284846580091, 0.7277755991290995, 0.7399120837106555, 0.825197426640189, 0.0, 0.7398275847335584, 0.7110432850782893, 0.7299360140723237, 0.6821206994140344, 0.0, 0.7151519300735868, 0.7553672000365672, 0.740809073075068, 0.7133830820823028, 0.7301908445201933, 0.7276487653423921, 0.7917033872503308, 0.687178389798536, 0.7597795775444234, 0.7498320585906699, 0.0, 0.7308690428540277, 0.7214357129729643, 0.6755261640110422, 0.75254584448513, 0.7787580618047579, 0.8133139593476136, 0.7004535068304428, 0.7212047899466424, 0.7778211295170172]"
34,37.75,Human,95.09,0.3775623554168414,"[0.4601138285417133, 0.37357930817109164, 0.31544216250297985, 0.33481478898071265, 0.3621442494985528, 0.339790497977548, 0.3339951898495613, 0.4421057979778601, 0.3533779045336233, 0.35284245926512336, 0.35216906047468854, 0.3453005291139303, 0.4212864941632603, 0.3109038488466913, 0.3867257035334576, 0.36792265076097497, 0.3788309709690172, 0.3497863635420382, 0.37532587625525593, 0.4456118419699002, 0.32409456417707666, 0.49061531684714565, 0.3472654056614392, 0.34278958312486907, 0.3538180429109155, 0.34207368488260814, 0.44296401041781697, 0.3638845424477495, 0.3553962288610806, 0.3408550347809974, 0.40351938985511854, 0.3852369751593166, 0.3571068282171617, 0.37599281876509794, 0.40063693173264286, 0.3696241842275461, 0.4618491998719302, 0.4412972939754589, 0.43885194448598003, 0.3741557305067268, 0.3659593342538349]"
35,39.3,Human,51.03,0.6291252978040844,"[0.8112195448540569, 0.0, 0.703269901726398, 0.6822625286492149, 0.7382841099311531, 0.0, 0.7119263509900998, 0.6803968380898794, 0.5864172174926845, 0.6923538686478355, 0.6982092132754982, 0.0, 0.6846705773886368, 0.7783580079858294, 0.7598212018694497, 0.8077887101662646, 0.666239424568816, 0.7216984608716664, 0.7191243741357131, 0.6706968387961137, 0.6755784140654655, 0.688153795731067, 0.7461601729213208, 0.7717358484455501, 0.6692459933117648, 0.6940141785719592, 0.6902333805361208, 0.6603066241046468, 0.7365168148489173, 0.8187735334824497, 0.0, 0.0, 0.6662273075308425, 0.6940848661004151, 0.6614219373772305, 0.6964442930462147, 0.6398522201520714, 0.7324452980190352, 0.8255281525161231, 0.7893635513270048, 0.8253136584399521]"
